SizeRank,StateName,Avg_House_Price,year,month,import_of_goods,export_of_goods,gdp_of_goods,Real_PerCap,house_ownership,PPI_Lumber_of_goods,CPI_of_goods,NASDAQ_Index,Fed_Interest_Rate,PPI_ALL_Index,Children 0-18,Adults 19-25,Adults 26-34,Adults 35-54,Adults 55-64,Adults 65+,MORTGAGE,population
11.0,VA,266404.0,2017,9.0,2437.332371,1310.446439,516380.7,53823.0,67.5,220.7,246.435,6428.079,1.15,194.8,0.237,0.088,0.121,0.269,0.133,0.153,3.805,8471011
48.0,VT,239769.0,2017,9.0,305.207467,243.359589,32644.0,49928.0,71.1,220.7,246.435,6428.079,1.15,194.8,0.2,0.087,0.109,0.253,0.16,0.19,3.805,625132
12.0,WA,362571.0,2017,9.0,4407.02025,6509.166224,530953.7,52986.0,63.6,220.7,246.435,6428.079,1.15,194.8,0.235,0.087,0.133,0.262,0.131,0.151,3.805,7427951
19.0,WI,176046.0,2017,9.0,2196.48608,1892.611772,323255.0,51768.0,68.0,220.7,246.435,6428.079,1.15,194.8,0.234,0.088,0.114,0.255,0.144,0.165,3.805,5793147
36.0,WV,99580.0,2017,9.0,272.805137,598.57879,75386.7,43732.0,75.1,220.7,246.435,6428.079,1.15,194.8,0.219,0.084,0.101,0.255,0.148,0.194,3.805,1818683
50.0,WY,228259.0,2017,9.0,86.517454,89.831913,37702.9,58147.0,70.4,220.7,246.435,6428.079,1.15,194.8,0.253,0.086,0.123,0.236,0.145,0.157,3.805,579994
46.0,AK,298093.0,2017,10.0,159.98888,475.047821,53359.2,54005.0,65.5,223.6,246.626,6603.011363636364,1.15,194.9,0.271,0.09,0.138,0.259,0.13,0.113,3.895,740983
22.0,AL,126492.0,2017,10.0,2323.509558,1776.436855,218491.4,44464.0,70.0,223.6,246.626,6603.011363636364,1.15,194.9,0.24,0.091,0.113,0.255,0.136,0.165,3.895,4877989
31.0,AR,118641.0,2017,10.0,966.013569,529.64647,125126.2,46837.0,65.0,223.6,246.626,6603.011363636364,1.15,194.9,0.251,0.091,0.113,0.25,0.13,0.165,3.895,3003855
15.0,AZ,234836.0,2017,10.0,1757.415857,1803.613038,338357.6,44298.0,64.4,223.6,246.626,6603.011363636364,1.15,194.9,0.247,0.093,0.119,0.245,0.123,0.173,3.895,7048088
0.0,CA,521932.0,2017,10.0,39647.502395,14779.75966,2803877.1,52604.0,54.4,223.6,246.626,6603.011363636364,1.15,194.9,0.242,0.096,0.135,0.266,0.122,0.14,3.895,39337785
21.0,CO,362933.0,2017,10.0,1053.559574,740.365715,357486.4,52744.0,63.7,223.6,246.626,6603.011363636364,1.15,194.9,0.238,0.09,0.139,0.266,0.128,0.14,3.895,5617421
28.0,CT,250620.0,2017,10.0,1606.236309,1395.510282,276497.0,64666.0,66.1,223.6,246.626,6603.011363636364,1.15,194.9,0.222,0.086,0.114,0.267,0.147,0.166,3.895,3575324
49.0,DC,586195.0,2017,10.0,53.196097,32.813231,135452.5,72446.0,40.3,223.6,246.626,6603.011363636364,1.15,194.9,0.191,0.098,0.215,0.269,0.104,0.124,3.895,697079
44.0,DE,243643.0,2017,10.0,642.907799,386.511948,69099.1,50844.0,70.0,223.6,246.626,6603.011363636364,1.15,194.9,0.224,0.084,0.119,0.249,0.143,0.183,3.895,957942
3.0,FL,224803.0,2017,10.0,6910.210897,5033.203694,1031096.7,48141.0,64.1,223.6,246.626,6603.011363636364,1.15,194.9,0.213,0.083,0.114,0.254,0.135,0.202,3.895,20977089
8.0,GA,176785.0,2017,10.0,8314.563575,3268.028267,594370.0,47162.0,62.8,223.6,246.626,6603.011363636364,1.15,194.9,0.258,0.09,0.12,0.272,0.124,0.136,3.895,10417031
39.0,HI,616203.0,2017,10.0,349.088514,68.636091,87948.2,45836.0,55.9,223.6,246.626,6603.011363636364,1.15,194.9,0.231,0.074,0.125,0.252,0.134,0.184,3.895,1425763
29.0,IA,142829.0,2017,10.0,793.710263,1073.14672,187718.2,52518.0,70.0,223.6,246.626,6603.011363636364,1.15,194.9,0.248,0.09,0.115,0.248,0.136,0.164,3.895,3143734
38.0,ID,227812.0,2017,10.0,483.630605,321.932997,74380.2,43677.0,69.9,223.6,246.626,6603.011363636364,1.15,194.9,0.273,0.089,0.113,0.244,0.126,0.154,3.895,1719745
4.0,IL,194120.0,2017,10.0,11834.020721,5552.428943,837922.0,53031.0,65.4,223.6,246.626,6603.011363636364,1.15,194.9,0.241,0.089,0.124,0.263,0.132,0.15,3.895,12779893
14.0,IN,136257.0,2017,10.0,5191.483473,3192.47813,362076.4,49153.0,70.0,223.6,246.626,6603.011363636364,1.15,194.9,0.25,0.092,0.117,0.256,0.133,0.153,3.895,6662068
32.0,KS,138314.0,2017,10.0,935.106698,1060.265909,167005.8,52843.0,66.0,223.6,246.626,6603.011363636364,1.15,194.9,0.26,0.094,0.117,0.244,0.132,0.153,3.895,2910892
25.0,KY,133113.0,2017,10.0,4275.62489,2618.644606,205115.6,44982.0,70.1,223.6,246.626,6603.011363636364,1.15,194.9,0.242,0.088,0.114,0.26,0.137,0.159,3.895,4455590
24.0,LA,163764.0,2017,10.0,2934.719833,5877.416398,240707.4,47178.0,66.1,223.6,246.626,6603.011363636364,1.15,194.9,0.255,0.094,0.121,0.251,0.131,0.149,3.895,4673673
13.0,MA,396721.0,2017,10.0,2903.548725,2392.85457,537632.4,61742.0,60.0,223.6,246.626,6603.011363636364,1.15,194.9,0.216,0.086,0.131,0.267,0.139,0.162,3.895,6863560
18.0,MD,295014.0,2017,10.0,2983.342867,863.527141,404142.7,54693.0,66.9,223.6,246.626,6603.011363636364,1.15,194.9,0.236,0.085,0.123,0.271,0.137,0.149,3.895,6028186
40.0,ME,217617.0,2017,10.0,311.111939,277.879663,63679.7,47140.0,71.0,223.6,246.626,6603.011363636364,1.15,194.9,0.201,0.071,0.11,0.258,0.161,0.199,3.895,1335743
7.0,MI,151767.0,2017,10.0,12088.336137,5103.857841,508970.7,48940.0,72.9,223.6,246.626,6603.011363636364,1.15,194.9,0.23,0.092,0.114,0.253,0.143,0.167,3.895,9976752
20.0,MN,232833.0,2017,10.0,2991.748878,1824.384062,356122.5,55756.0,72.7,223.6,246.626,6603.011363636364,1.15,194.9,0.244,0.085,0.124,0.259,0.137,0.152,3.895,5569283
17.0,MO,147361.0,2017,10.0,1662.846986,1241.760108,313612.6,48939.0,67.6,223.6,246.626,6603.011363636364,1.15,194.9,0.241,0.086,0.122,0.25,0.137,0.164,3.895,6111382
30.0,MS,116335.0,2017,10.0,1265.574515,835.87413,110254.3,41756.0,71.0,223.6,246.626,6603.011363636364,1.15,194.9,0.259,0.095,0.105,0.254,0.131,0.156,3.895,2990674
43.0,MT,252820.0,2017,10.0,371.187766,138.489749,48359.1,48252.0,67.6,223.6,246.626,6603.011363636364,1.15,194.9,0.225,0.093,0.113,0.241,0.148,0.181,3.895,1053862
9.0,NC,180689.0,2017,10.0,4475.909444,3100.461639,552822.4,47630.0,66.3,223.6,246.626,6603.011363636364,1.15,194.9,0.241,0.085,0.117,0.267,0.131,0.16,3.895,10275758
47.0,ND,232052.0,2017,10.0,272.204235,470.604695,56859.5,58566.0,62.6,223.6,246.626,6603.011363636364,1.15,194.9,0.244,0.104,0.136,0.237,0.135,0.146,3.895,756755
37.0,NE,156711.0,2017,10.0,302.921814,645.701873,124430.5,55268.0,66.1,223.6,246.626,6603.011363636364,1.15,194.9,0.26,0.09,0.124,0.244,0.131,0.152,3.895,1916998
41.0,NH,264162.0,2017,10.0,988.711353,426.206097,81635.4,54852.0,71.6,223.6,246.626,6603.011363636364,1.15,194.9,0.204,0.081,0.114,0.267,0.161,0.175,3.895,1350395
10.0,NJ,319973.0,2017,10.0,10062.543975,3163.351942,595399.5,56574.0,64.1,223.6,246.626,6603.011363636364,1.15,194.9,0.233,0.083,0.116,0.274,0.137,0.156,3.895,8888147
35.0,NM,185389.0,2017,10.0,199.700703,335.476513,93859.7,41044.0,66.6,223.6,246.626,6603.011363636364,1.15,194.9,0.25,0.094,0.116,0.236,0.135,0.169,3.895,2092844
34.0,NV,261176.0,2017,10.0,1086.723792,1018.722203,164068.8,47183.0,55.0,223.6,246.626,6603.011363636364,1.15,194.9,0.239,0.087,0.127,0.268,0.125,0.155,3.895,2972097
2.0,NY,299125.0,2017,10.0,12363.299353,6714.413463,1651253.8,56711.0,51.1,223.6,246.626,6603.011363636364,1.15,194.9,0.221,0.091,0.132,0.264,0.133,0.159,3.895,19593849
6.0,OH,133637.0,2017,10.0,6215.494838,4510.628468,652997.3,50276.0,66.0,223.6,246.626,6603.011363636364,1.15,194.9,0.237,0.087,0.118,0.253,0.141,0.165,3.895,11665706
27.0,OK,120502.0,2017,10.0,903.340573,496.633209,193873.8,48370.0,68.9,223.6,246.626,6603.011363636364,1.15,194.9,0.262,0.09,0.122,0.246,0.128,0.153,3.895,3933602
26.0,OR,334731.0,2017,10.0,1590.027585,1878.255405,229251.0,46979.0,61.8,223.6,246.626,6603.011363636364,1.15,194.9,0.222,0.085,0.129,0.259,0.134,0.171,3.895,4147294
5.0,PA,178091.0,2017,10.0,7819.537364,3438.816776,761186.0,52468.0,68.6,223.6,246.626,6603.011363636364,1.15,194.9,0.222,0.083,0.118,0.255,0.145,0.177,3.895,12794679
42.0,RI,278346.0,2017,10.0,788.693291,235.026103,58933.6,49311.0,56.6,223.6,246.626,6603.011363636364,1.15,194.9,0.212,0.093,0.124,0.259,0.145,0.167,3.895,1056554
23.0,SC,169484.0,2017,10.0,3525.008745,2933.778306,226835.6,45747.0,72.8,223.6,246.626,6603.011363636364,1.15,194.9,0.233,0.086,0.114,0.256,0.136,0.175,3.895,5027102
16.0,TN,165432.0,2017,10.0,6957.399027,2860.291337,360776.0,47823.0,67.2,223.6,246.626,6603.011363636364,1.15,194.9,0.239,0.086,0.121,0.261,0.134,0.159,3.895,6714748
1.0,TX,189462.0,2017,10.0,23528.014669,25050.557071,1699650.7,49950.0,61.7,223.6,246.626,6603.011363636364,1.15,194.9,0.277,0.095,0.13,0.262,0.114,0.122,3.895,28291024
33.0,UT,297495.0,2017,10.0,1337.392805,728.185296,177064.4,43696.0,71.0,223.6,246.626,6603.011363636364,1.15,194.9,0.315,0.107,0.131,0.242,0.097,0.108,3.895,3103540
11.0,VA,267196.0,2017,10.0,2787.154447,1462.68775,520694.0,53823.0,67.5,223.6,246.626,6603.011363636364,1.15,194.9,0.237,0.088,0.121,0.269,0.133,0.153,3.895,8471011
48.0,VT,241415.0,2017,10.0,299.948659,250.113351,32744.8,49928.0,71.1,223.6,246.626,6603.011363636364,1.15,194.9,0.2,0.087,0.109,0.253,0.16,0.19,3.895,625132
12.0,WA,365811.0,2017,10.0,4524.591648,5799.70023,541687.4,52986.0,63.6,223.6,246.626,6603.011363636364,1.15,194.9,0.235,0.087,0.133,0.262,0.131,0.151,3.895,7427951
19.0,WI,176807.0,2017,10.0,2668.973678,1853.488116,323728.0,51768.0,68.0,223.6,246.626,6603.011363636364,1.15,194.9,0.234,0.088,0.114,0.255,0.144,0.165,3.895,5793147
36.0,WV,100056.0,2017,10.0,265.503409,579.839581,75619.4,43732.0,75.1,223.6,246.626,6603.011363636364,1.15,194.9,0.219,0.084,0.101,0.255,0.148,0.194,3.895,1818683
50.0,WY,229220.0,2017,10.0,98.11708,79.775641,37777.0,58147.0,70.4,223.6,246.626,6603.011363636364,1.15,194.9,0.253,0.086,0.123,0.236,0.145,0.157,3.895,579994
46.0,AK,299214.0,2017,11.0,137.067586,313.978781,53359.2,54005.0,65.5,224.6,247.284,6796.0428571428565,1.16,195.9,0.271,0.09,0.138,0.259,0.13,0.113,3.922,740983
22.0,AL,126887.0,2017,11.0,1987.890981,1854.777315,218491.4,44464.0,70.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.24,0.091,0.113,0.255,0.136,0.165,3.922,4877989
31.0,AR,119075.0,2017,11.0,739.598238,546.828135,125126.2,46837.0,65.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.251,0.091,0.113,0.25,0.13,0.165,3.922,3003855
15.0,AZ,236434.0,2017,11.0,1815.684353,1883.377878,338357.6,44298.0,64.4,224.6,247.284,6796.0428571428565,1.16,195.9,0.247,0.093,0.119,0.245,0.123,0.173,3.922,7048088
0.0,CA,526091.0,2017,11.0,42103.206776,15337.387316,2803877.1,52604.0,54.4,224.6,247.284,6796.0428571428565,1.16,195.9,0.242,0.096,0.135,0.266,0.122,0.14,3.922,39337785
21.0,CO,365109.0,2017,11.0,1060.075244,664.239658,357486.4,52744.0,63.7,224.6,247.284,6796.0428571428565,1.16,195.9,0.238,0.09,0.139,0.266,0.128,0.14,3.922,5617421
28.0,CT,251601.0,2017,11.0,1537.386177,1183.507189,276497.0,64666.0,66.1,224.6,247.284,6796.0428571428565,1.16,195.9,0.222,0.086,0.114,0.267,0.147,0.166,3.922,3575324
49.0,DC,588137.0,2017,11.0,43.9678,265.830289,135452.5,72446.0,40.3,224.6,247.284,6796.0428571428565,1.16,195.9,0.191,0.098,0.215,0.269,0.104,0.124,3.922,697079
44.0,DE,244383.0,2017,11.0,660.747203,454.46998,69099.1,50844.0,70.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.224,0.084,0.119,0.249,0.143,0.183,3.922,957942
3.0,FL,226015.0,2017,11.0,7011.654239,4877.350421,1031096.7,48141.0,64.1,224.6,247.284,6796.0428571428565,1.16,195.9,0.213,0.083,0.114,0.254,0.135,0.202,3.922,20977089
8.0,GA,178215.0,2017,11.0,7817.861943,3103.983071,594370.0,47162.0,62.8,224.6,247.284,6796.0428571428565,1.16,195.9,0.258,0.09,0.12,0.272,0.124,0.136,3.922,10417031
39.0,HI,620046.0,2017,11.0,453.583658,47.07156,87948.2,45836.0,55.9,224.6,247.284,6796.0428571428565,1.16,195.9,0.231,0.074,0.125,0.252,0.134,0.184,3.922,1425763
29.0,IA,143342.0,2017,11.0,765.739937,1134.406741,187718.2,52518.0,70.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.248,0.09,0.115,0.248,0.136,0.164,3.922,3143734
38.0,ID,230029.0,2017,11.0,594.824446,299.416572,74380.2,43677.0,69.9,224.6,247.284,6796.0428571428565,1.16,195.9,0.273,0.089,0.113,0.244,0.126,0.154,3.922,1719745
4.0,IL,194924.0,2017,11.0,11847.418315,5666.467564,837922.0,53031.0,65.4,224.6,247.284,6796.0428571428565,1.16,195.9,0.241,0.089,0.124,0.263,0.132,0.15,3.922,12779893
14.0,IN,137086.0,2017,11.0,4531.847304,3188.876937,362076.4,49153.0,70.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.25,0.092,0.117,0.256,0.133,0.153,3.922,6662068
32.0,KS,139063.0,2017,11.0,913.583696,897.913307,167005.8,52843.0,66.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.26,0.094,0.117,0.244,0.132,0.153,3.922,2910892
25.0,KY,133862.0,2017,11.0,4244.220949,2638.790984,205115.6,44982.0,70.1,224.6,247.284,6796.0428571428565,1.16,195.9,0.242,0.088,0.114,0.26,0.137,0.159,3.922,4455590
24.0,LA,164307.0,2017,11.0,3142.750047,5958.749764,240707.4,47178.0,66.1,224.6,247.284,6796.0428571428565,1.16,195.9,0.255,0.094,0.121,0.251,0.131,0.149,3.922,4673673
13.0,MA,399018.0,2017,11.0,2778.747825,2349.944585,537632.4,61742.0,60.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.216,0.086,0.131,0.267,0.139,0.162,3.922,6863560
18.0,MD,296352.0,2017,11.0,2840.683044,760.419421,404142.7,54693.0,66.9,224.6,247.284,6796.0428571428565,1.16,195.9,0.236,0.085,0.123,0.271,0.137,0.149,3.922,6028186
40.0,ME,218409.0,2017,11.0,282.076628,231.362811,63679.7,47140.0,71.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.201,0.071,0.11,0.258,0.161,0.199,3.922,1335743
7.0,MI,152792.0,2017,11.0,12405.704576,5189.182391,508970.7,48940.0,72.9,224.6,247.284,6796.0428571428565,1.16,195.9,0.23,0.092,0.114,0.253,0.143,0.167,3.922,9976752
20.0,MN,234133.0,2017,11.0,2874.510568,1690.805385,356122.5,55756.0,72.7,224.6,247.284,6796.0428571428565,1.16,195.9,0.244,0.085,0.124,0.259,0.137,0.152,3.922,5569283
17.0,MO,148148.0,2017,11.0,1520.159677,1163.649921,313612.6,48939.0,67.6,224.6,247.284,6796.0428571428565,1.16,195.9,0.241,0.086,0.122,0.25,0.137,0.164,3.922,6111382
30.0,MS,116724.0,2017,11.0,1203.287121,1087.036849,110254.3,41756.0,71.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.259,0.095,0.105,0.254,0.131,0.156,3.922,2990674
43.0,MT,254355.0,2017,11.0,332.079697,151.335501,48359.1,48252.0,67.6,224.6,247.284,6796.0428571428565,1.16,195.9,0.225,0.093,0.113,0.241,0.148,0.181,3.922,1053862
9.0,NC,181713.0,2017,11.0,4083.609844,2630.709508,552822.4,47630.0,66.3,224.6,247.284,6796.0428571428565,1.16,195.9,0.241,0.085,0.117,0.267,0.131,0.16,3.922,10275758
47.0,ND,232425.0,2017,11.0,239.230252,602.083523,56859.5,58566.0,62.6,224.6,247.284,6796.0428571428565,1.16,195.9,0.244,0.104,0.136,0.237,0.135,0.146,3.922,756755
37.0,NE,157746.0,2017,11.0,301.423281,574.365262,124430.5,55268.0,66.1,224.6,247.284,6796.0428571428565,1.16,195.9,0.26,0.09,0.124,0.244,0.131,0.152,3.922,1916998
41.0,NH,266141.0,2017,11.0,965.526415,522.552697,81635.4,54852.0,71.6,224.6,247.284,6796.0428571428565,1.16,195.9,0.204,0.081,0.114,0.267,0.161,0.175,3.922,1350395
10.0,NJ,321196.0,2017,11.0,9272.549136,2920.954997,595399.5,56574.0,64.1,224.6,247.284,6796.0428571428565,1.16,195.9,0.233,0.083,0.116,0.274,0.137,0.156,3.922,8888147
35.0,NM,185775.0,2017,11.0,213.627075,411.069255,93859.7,41044.0,66.6,224.6,247.284,6796.0428571428565,1.16,195.9,0.25,0.094,0.116,0.236,0.135,0.169,3.922,2092844
34.0,NV,265592.0,2017,11.0,1093.374179,854.635131,164068.8,47183.0,55.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.239,0.087,0.127,0.268,0.125,0.155,3.922,2972097
2.0,NY,300565.0,2017,11.0,11476.866725,6862.892007,1651253.8,56711.0,51.1,224.6,247.284,6796.0428571428565,1.16,195.9,0.221,0.091,0.132,0.264,0.133,0.159,3.922,19593849
6.0,OH,134412.0,2017,11.0,5703.95905,4325.883563,652997.3,50276.0,66.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.237,0.087,0.118,0.253,0.141,0.165,3.922,11665706
27.0,OK,120921.0,2017,11.0,798.652679,410.478452,193873.8,48370.0,68.9,224.6,247.284,6796.0428571428565,1.16,195.9,0.262,0.09,0.122,0.246,0.128,0.153,3.922,3933602
26.0,OR,336609.0,2017,11.0,1446.444981,1809.347904,229251.0,46979.0,61.8,224.6,247.284,6796.0428571428565,1.16,195.9,0.222,0.085,0.129,0.259,0.134,0.171,3.922,4147294
5.0,PA,178842.0,2017,11.0,6703.054773,3134.328674,761186.0,52468.0,68.6,224.6,247.284,6796.0428571428565,1.16,195.9,0.222,0.083,0.118,0.255,0.145,0.177,3.922,12794679
42.0,RI,280643.0,2017,11.0,988.252364,226.586551,58933.6,49311.0,56.6,224.6,247.284,6796.0428571428565,1.16,195.9,0.212,0.093,0.124,0.259,0.145,0.167,3.922,1056554
23.0,SC,170184.0,2017,11.0,3167.603752,2512.683853,226835.6,45747.0,72.8,224.6,247.284,6796.0428571428565,1.16,195.9,0.233,0.086,0.114,0.256,0.136,0.175,3.922,5027102
16.0,TN,166390.0,2017,11.0,7408.929894,2805.100644,360776.0,47823.0,67.2,224.6,247.284,6796.0428571428565,1.16,195.9,0.239,0.086,0.121,0.261,0.134,0.159,3.922,6714748
1.0,TX,190464.0,2017,11.0,22946.968108,24101.907182,1699650.7,49950.0,61.7,224.6,247.284,6796.0428571428565,1.16,195.9,0.277,0.095,0.13,0.262,0.114,0.122,3.922,28291024
33.0,UT,299432.0,2017,11.0,1312.664564,937.746144,177064.4,43696.0,71.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.315,0.107,0.131,0.242,0.097,0.108,3.922,3103540
11.0,VA,268089.0,2017,11.0,2491.591308,1482.690949,520694.0,53823.0,67.5,224.6,247.284,6796.0428571428565,1.16,195.9,0.237,0.088,0.121,0.269,0.133,0.153,3.922,8471011
48.0,VT,242759.0,2017,11.0,302.427177,247.789064,32744.8,49928.0,71.1,224.6,247.284,6796.0428571428565,1.16,195.9,0.2,0.087,0.109,0.253,0.16,0.19,3.922,625132
12.0,WA,368840.0,2017,11.0,4564.844248,7333.533831,541687.4,52986.0,63.6,224.6,247.284,6796.0428571428565,1.16,195.9,0.235,0.087,0.133,0.262,0.131,0.151,3.922,7427951
19.0,WI,177695.0,2017,11.0,2355.291398,1811.594907,323728.0,51768.0,68.0,224.6,247.284,6796.0428571428565,1.16,195.9,0.234,0.088,0.114,0.255,0.144,0.165,3.922,5793147
36.0,WV,100576.0,2017,11.0,278.802217,580.881638,75619.4,43732.0,75.1,224.6,247.284,6796.0428571428565,1.16,195.9,0.219,0.084,0.101,0.255,0.148,0.194,3.922,1818683
50.0,WY,230125.0,2017,11.0,79.030571,106.22204,37777.0,58147.0,70.4,224.6,247.284,6796.0428571428565,1.16,195.9,0.253,0.086,0.123,0.236,0.145,0.157,3.922,579994
46.0,AK,299382.0,2017,12.0,110.651517,196.237438,53359.2,54005.0,65.5,223.6,247.805,6889.7405,1.3,196.3,0.271,0.09,0.138,0.259,0.13,0.113,3.95,740983
22.0,AL,127405.0,2017,12.0,1850.401241,1905.628045,218491.4,44464.0,70.0,223.6,247.805,6889.7405,1.3,196.3,0.24,0.091,0.113,0.255,0.136,0.165,3.95,4877989
31.0,AR,119569.0,2017,12.0,813.797875,556.496426,125126.2,46837.0,65.0,223.6,247.805,6889.7405,1.3,196.3,0.251,0.091,0.113,0.25,0.13,0.165,3.95,3003855
15.0,AZ,237743.0,2017,12.0,1727.088217,1786.075127,338357.6,44298.0,64.4,223.6,247.805,6889.7405,1.3,196.3,0.247,0.093,0.119,0.245,0.123,0.173,3.95,7048088
0.0,CA,530358.0,2017,12.0,38310.521622,15315.496666,2803877.1,52604.0,54.4,223.6,247.805,6889.7405,1.3,196.3,0.242,0.096,0.135,0.266,0.122,0.14,3.95,39337785
21.0,CO,367696.0,2017,12.0,1089.070416,702.223629,357486.4,52744.0,63.7,223.6,247.805,6889.7405,1.3,196.3,0.238,0.09,0.139,0.266,0.128,0.14,3.95,5617421
28.0,CT,252133.0,2017,12.0,1724.419117,1340.299048,276497.0,64666.0,66.1,223.6,247.805,6889.7405,1.3,196.3,0.222,0.086,0.114,0.267,0.147,0.166,3.95,3575324
49.0,DC,590456.0,2017,12.0,46.719168,120.709621,135452.5,72446.0,40.3,223.6,247.805,6889.7405,1.3,196.3,0.191,0.098,0.215,0.269,0.104,0.124,3.95,697079
44.0,DE,244613.0,2017,12.0,663.133857,400.24918,69099.1,50844.0,70.0,223.6,247.805,6889.7405,1.3,196.3,0.224,0.084,0.119,0.249,0.143,0.183,3.95,957942
3.0,FL,227254.0,2017,12.0,6502.560483,5365.903407,1031096.7,48141.0,64.1,223.6,247.805,6889.7405,1.3,196.3,0.213,0.083,0.114,0.254,0.135,0.202,3.95,20977089
8.0,GA,179579.0,2017,12.0,7822.370699,3435.494031,594370.0,47162.0,62.8,223.6,247.805,6889.7405,1.3,196.3,0.258,0.09,0.12,0.272,0.124,0.136,3.95,10417031
39.0,HI,623050.0,2017,12.0,414.799535,34.322227,87948.2,45836.0,55.9,223.6,247.805,6889.7405,1.3,196.3,0.231,0.074,0.125,0.252,0.134,0.184,3.95,1425763
29.0,IA,143879.0,2017,12.0,761.729546,1069.199456,187718.2,52518.0,70.0,223.6,247.805,6889.7405,1.3,196.3,0.248,0.09,0.115,0.248,0.136,0.164,3.95,3143734
38.0,ID,232111.0,2017,12.0,446.779183,325.232298,74380.2,43677.0,69.9,223.6,247.805,6889.7405,1.3,196.3,0.273,0.089,0.113,0.244,0.126,0.154,3.95,1719745
4.0,IL,195794.0,2017,12.0,11027.430611,5474.928091,837922.0,53031.0,65.4,223.6,247.805,6889.7405,1.3,196.3,0.241,0.089,0.124,0.263,0.132,0.15,3.95,12779893
14.0,IN,137965.0,2017,12.0,4649.913166,3112.696817,362076.4,49153.0,70.0,223.6,247.805,6889.7405,1.3,196.3,0.25,0.092,0.117,0.256,0.133,0.153,3.95,6662068
32.0,KS,139820.0,2017,12.0,958.85419,977.807015,167005.8,52843.0,66.0,223.6,247.805,6889.7405,1.3,196.3,0.26,0.094,0.117,0.244,0.132,0.153,3.95,2910892
25.0,KY,134561.0,2017,12.0,3962.891511,2757.098754,205115.6,44982.0,70.1,223.6,247.805,6889.7405,1.3,196.3,0.242,0.088,0.114,0.26,0.137,0.159,3.95,4455590
24.0,LA,164864.0,2017,12.0,2724.008225,5489.991076,240707.4,47178.0,66.1,223.6,247.805,6889.7405,1.3,196.3,0.255,0.094,0.121,0.251,0.131,0.149,3.95,4673673
13.0,MA,400977.0,2017,12.0,3283.790913,2477.932341,537632.4,61742.0,60.0,223.6,247.805,6889.7405,1.3,196.3,0.216,0.086,0.131,0.267,0.139,0.162,3.95,6863560
18.0,MD,297564.0,2017,12.0,2798.022259,826.188807,404142.7,54693.0,66.9,223.6,247.805,6889.7405,1.3,196.3,0.236,0.085,0.123,0.271,0.137,0.149,3.95,6028186
40.0,ME,219212.0,2017,12.0,313.810837,229.827257,63679.7,47140.0,71.0,223.6,247.805,6889.7405,1.3,196.3,0.201,0.071,0.11,0.258,0.161,0.199,3.95,1335743
7.0,MI,153797.0,2017,12.0,11986.66597,4719.71316,508970.7,48940.0,72.9,223.6,247.805,6889.7405,1.3,196.3,0.23,0.092,0.114,0.253,0.143,0.167,3.95,9976752
20.0,MN,235571.0,2017,12.0,2204.017756,1782.46889,356122.5,55756.0,72.7,223.6,247.805,6889.7405,1.3,196.3,0.244,0.085,0.124,0.259,0.137,0.152,3.95,5569283
17.0,MO,148837.0,2017,12.0,1589.806682,1069.082534,313612.6,48939.0,67.6,223.6,247.805,6889.7405,1.3,196.3,0.241,0.086,0.122,0.25,0.137,0.164,3.95,6111382
30.0,MS,117034.0,2017,12.0,1158.751646,1030.160906,110254.3,41756.0,71.0,223.6,247.805,6889.7405,1.3,196.3,0.259,0.095,0.105,0.254,0.131,0.156,3.95,2990674
43.0,MT,255534.0,2017,12.0,354.72044,137.852648,48359.1,48252.0,67.6,223.6,247.805,6889.7405,1.3,196.3,0.225,0.093,0.113,0.241,0.148,0.181,3.95,1053862
9.0,NC,182793.0,2017,12.0,3890.578232,2688.780921,552822.4,47630.0,66.3,223.6,247.805,6889.7405,1.3,196.3,0.241,0.085,0.117,0.267,0.131,0.16,3.95,10275758
47.0,ND,232474.0,2017,12.0,252.293487,705.065641,56859.5,58566.0,62.6,223.6,247.805,6889.7405,1.3,196.3,0.244,0.104,0.136,0.237,0.135,0.146,3.95,756755
37.0,NE,158779.0,2017,12.0,303.939168,642.458097,124430.5,55268.0,66.1,223.6,247.805,6889.7405,1.3,196.3,0.26,0.09,0.124,0.244,0.131,0.152,3.95,1916998
41.0,NH,267982.0,2017,12.0,1030.535906,434.440092,81635.4,54852.0,71.6,223.6,247.805,6889.7405,1.3,196.3,0.204,0.081,0.114,0.267,0.161,0.175,3.95,1350395
10.0,NJ,322415.0,2017,12.0,9566.840635,2972.461545,595399.5,56574.0,64.1,223.6,247.805,6889.7405,1.3,196.3,0.233,0.083,0.116,0.274,0.137,0.156,3.95,8888147
