StateName,CPI_of_goods,year,month,day
MI,241.741,2016,10,1
NE,241.741,2016,10,1
AZ,241.741,2016,10,1
LA,241.741,2016,10,1
IA,241.741,2016,10,1
IN,241.741,2016,10,1
AK,241.741,2016,10,1
MA,241.741,2016,10,1
ID,241.741,2016,10,1
TN,241.741,2016,10,1
MS,241.741,2016,10,1
OR,241.741,2016,10,1
CT,241.741,2016,10,1
ME,241.741,2016,10,1
HI,241.741,2016,10,1
MN,241.741,2016,10,1
VT,241.741,2016,10,1
WV,241.741,2016,10,1
MO,241.741,2016,10,1
ND,241.741,2016,10,1
RI,241.741,2016,10,1
PA,241.741,2016,10,1
WY,241.741,2016,10,1
KY,241.741,2016,10,1
MD,241.741,2016,10,1
KS,241.741,2016,10,1
NM,241.741,2016,10,1
DE,241.741,2016,10,1
OK,241.741,2016,10,1
DC,241.741,2016,10,1
MT,241.741,2016,10,1
NH,241.741,2016,10,1
CA,242.026,2016,11,1
TX,242.026,2016,11,1
NC,242.026,2016,11,1
VA,242.026,2016,11,1
FL,242.026,2016,11,1
NY,242.026,2016,11,1
CO,242.026,2016,11,1
GA,242.026,2016,11,1
SC,242.026,2016,11,1
WA,242.026,2016,11,1
UT,242.026,2016,11,1
IL,242.026,2016,11,1
AR,242.026,2016,11,1
NV,242.026,2016,11,1
OH,242.026,2016,11,1
NJ,242.026,2016,11,1
AL,242.026,2016,11,1
WI,242.026,2016,11,1
MI,242.026,2016,11,1
NE,242.026,2016,11,1
AZ,242.026,2016,11,1
LA,242.026,2016,11,1
IA,242.026,2016,11,1
IN,242.026,2016,11,1
AK,242.026,2016,11,1
MA,242.026,2016,11,1
ID,242.026,2016,11,1
TN,242.026,2016,11,1
MS,242.026,2016,11,1
OR,242.026,2016,11,1
CT,242.026,2016,11,1
ME,242.026,2016,11,1
HI,242.026,2016,11,1
MN,242.026,2016,11,1
VT,242.026,2016,11,1
WV,242.026,2016,11,1
MO,242.026,2016,11,1
ND,242.026,2016,11,1
RI,242.026,2016,11,1
PA,242.026,2016,11,1
WY,242.026,2016,11,1
KY,242.026,2016,11,1
MD,242.026,2016,11,1
KS,242.026,2016,11,1
NM,242.026,2016,11,1
DE,242.026,2016,11,1
OK,242.026,2016,11,1
DC,242.026,2016,11,1
MT,242.026,2016,11,1
NH,242.026,2016,11,1
CA,242.637,2016,12,1
TX,242.637,2016,12,1
NC,242.637,2016,12,1
VA,242.637,2016,12,1
FL,242.637,2016,12,1
NY,242.637,2016,12,1
CO,242.637,2016,12,1
GA,242.637,2016,12,1
SC,242.637,2016,12,1
WA,242.637,2016,12,1
UT,242.637,2016,12,1
IL,242.637,2016,12,1
AR,242.637,2016,12,1
NV,242.637,2016,12,1
OH,242.637,2016,12,1
NJ,242.637,2016,12,1
AL,242.637,2016,12,1
WI,242.637,2016,12,1
MI,242.637,2016,12,1
NE,242.637,2016,12,1
AZ,242.637,2016,12,1
LA,242.637,2016,12,1
IA,242.637,2016,12,1
IN,242.637,2016,12,1
AK,242.637,2016,12,1
MA,242.637,2016,12,1
ID,242.637,2016,12,1
TN,242.637,2016,12,1
MS,242.637,2016,12,1
OR,242.637,2016,12,1
CT,242.637,2016,12,1
ME,242.637,2016,12,1
HI,242.637,2016,12,1
MN,242.637,2016,12,1
VT,242.637,2016,12,1
WV,242.637,2016,12,1
MO,242.637,2016,12,1
ND,242.637,2016,12,1
RI,242.637,2016,12,1
PA,242.637,2016,12,1
WY,242.637,2016,12,1
KY,242.637,2016,12,1
MD,242.637,2016,12,1
KS,242.637,2016,12,1
NM,242.637,2016,12,1
DE,242.637,2016,12,1
OK,242.637,2016,12,1
DC,242.637,2016,12,1
MT,242.637,2016,12,1
NH,242.637,2016,12,1
CA,243.618,2017,1,1
TX,243.618,2017,1,1
NC,243.618,2017,1,1
VA,243.618,2017,1,1
FL,243.618,2017,1,1
NY,243.618,2017,1,1
CO,243.618,2017,1,1
GA,243.618,2017,1,1
SC,243.618,2017,1,1
WA,243.618,2017,1,1
UT,243.618,2017,1,1
IL,243.618,2017,1,1
AR,243.618,2017,1,1
NV,243.618,2017,1,1
OH,243.618,2017,1,1
NJ,243.618,2017,1,1
AL,243.618,2017,1,1
WI,243.618,2017,1,1
MI,243.618,2017,1,1
NE,243.618,2017,1,1
AZ,243.618,2017,1,1
LA,243.618,2017,1,1
IA,243.618,2017,1,1
IN,243.618,2017,1,1
AK,243.618,2017,1,1
MA,243.618,2017,1,1
ID,243.618,2017,1,1
TN,243.618,2017,1,1
MS,243.618,2017,1,1
OR,243.618,2017,1,1
CT,243.618,2017,1,1
ME,243.618,2017,1,1
HI,243.618,2017,1,1
MN,243.618,2017,1,1
VT,243.618,2017,1,1
WV,243.618,2017,1,1
MO,243.618,2017,1,1
ND,243.618,2017,1,1
RI,243.618,2017,1,1
PA,243.618,2017,1,1
WY,243.618,2017,1,1
KY,243.618,2017,1,1
MD,243.618,2017,1,1
KS,243.618,2017,1,1
NM,243.618,2017,1,1
DE,243.618,2017,1,1
OK,243.618,2017,1,1
DC,243.618,2017,1,1
MT,243.618,2017,1,1
NH,243.618,2017,1,1
CA,244.006,2017,2,1
TX,244.006,2017,2,1
NC,244.006,2017,2,1
VA,244.006,2017,2,1
FL,244.006,2017,2,1
NY,244.006,2017,2,1
CO,244.006,2017,2,1
GA,244.006,2017,2,1
SC,244.006,2017,2,1
WA,244.006,2017,2,1
UT,244.006,2017,2,1
IL,244.006,2017,2,1
AR,244.006,2017,2,1
NV,244.006,2017,2,1
OH,244.006,2017,2,1
NJ,244.006,2017,2,1
AL,244.006,2017,2,1
WI,244.006,2017,2,1
MI,244.006,2017,2,1
NE,244.006,2017,2,1
AZ,244.006,2017,2,1
LA,244.006,2017,2,1
IA,244.006,2017,2,1
IN,244.006,2017,2,1
AK,244.006,2017,2,1
MA,244.006,2017,2,1
ID,244.006,2017,2,1
TN,244.006,2017,2,1
MS,244.006,2017,2,1
OR,244.006,2017,2,1
CT,244.006,2017,2,1
ME,244.006,2017,2,1
HI,244.006,2017,2,1
MN,244.006,2017,2,1
VT,244.006,2017,2,1
WV,244.006,2017,2,1
MO,244.006,2017,2,1
ND,244.006,2017,2,1
RI,244.006,2017,2,1
PA,244.006,2017,2,1
WY,244.006,2017,2,1
KY,244.006,2017,2,1
MD,244.006,2017,2,1
KS,244.006,2017,2,1
NM,244.006,2017,2,1
DE,244.006,2017,2,1
OK,244.006,2017,2,1
DC,244.006,2017,2,1
MT,244.006,2017,2,1
NH,244.006,2017,2,1
CA,243.892,2017,3,1
TX,243.892,2017,3,1
NC,243.892,2017,3,1
VA,243.892,2017,3,1
FL,243.892,2017,3,1
NY,243.892,2017,3,1
CO,243.892,2017,3,1
GA,243.892,2017,3,1
SC,243.892,2017,3,1
WA,243.892,2017,3,1
UT,243.892,2017,3,1
IL,243.892,2017,3,1
AR,243.892,2017,3,1
NV,243.892,2017,3,1
OH,243.892,2017,3,1
NJ,243.892,2017,3,1
AL,243.892,2017,3,1
WI,243.892,2017,3,1
MI,243.892,2017,3,1
NE,243.892,2017,3,1
AZ,243.892,2017,3,1
LA,243.892,2017,3,1
IA,243.892,2017,3,1
IN,243.892,2017,3,1
AK,243.892,2017,3,1
MA,243.892,2017,3,1
ID,243.892,2017,3,1
TN,243.892,2017,3,1
MS,243.892,2017,3,1
OR,243.892,2017,3,1
CT,243.892,2017,3,1
ME,243.892,2017,3,1
HI,243.892,2017,3,1
MN,243.892,2017,3,1
VT,243.892,2017,3,1
WV,243.892,2017,3,1
MO,243.892,2017,3,1
ND,243.892,2017,3,1
RI,243.892,2017,3,1
PA,243.892,2017,3,1
WY,243.892,2017,3,1
KY,243.892,2017,3,1
MD,243.892,2017,3,1
KS,243.892,2017,3,1
NM,243.892,2017,3,1
DE,243.892,2017,3,1
OK,243.892,2017,3,1
DC,243.892,2017,3,1
MT,243.892,2017,3,1
NH,243.892,2017,3,1
CA,244.193,2017,4,1
TX,244.193,2017,4,1
NC,244.193,2017,4,1
VA,244.193,2017,4,1
FL,244.193,2017,4,1
NY,244.193,2017,4,1
CO,244.193,2017,4,1
GA,244.193,2017,4,1
SC,244.193,2017,4,1
WA,244.193,2017,4,1
UT,244.193,2017,4,1
IL,244.193,2017,4,1
AR,244.193,2017,4,1
NV,244.193,2017,4,1
OH,244.193,2017,4,1
NJ,244.193,2017,4,1
AL,244.193,2017,4,1
WI,244.193,2017,4,1
MI,244.193,2017,4,1
NE,244.193,2017,4,1
AZ,244.193,2017,4,1
LA,244.193,2017,4,1
IA,244.193,2017,4,1
IN,244.193,2017,4,1
AK,244.193,2017,4,1
MA,244.193,2017,4,1
ID,244.193,2017,4,1
TN,244.193,2017,4,1
MS,244.193,2017,4,1
OR,244.193,2017,4,1
CT,244.193,2017,4,1
ME,244.193,2017,4,1
HI,244.193,2017,4,1
MN,244.193,2017,4,1
VT,244.193,2017,4,1
WV,244.193,2017,4,1
MO,244.193,2017,4,1
ND,244.193,2017,4,1
RI,244.193,2017,4,1
PA,244.193,2017,4,1
WY,244.193,2017,4,1
KY,244.193,2017,4,1
MD,244.193,2017,4,1
KS,244.193,2017,4,1
NM,244.193,2017,4,1
DE,244.193,2017,4,1
OK,244.193,2017,4,1
DC,244.193,2017,4,1
MT,244.193,2017,4,1
NH,244.193,2017,4,1
CA,244.004,2017,5,1
TX,244.004,2017,5,1
NC,244.004,2017,5,1
VA,244.004,2017,5,1
FL,244.004,2017,5,1
NY,244.004,2017,5,1
CO,244.004,2017,5,1
GA,244.004,2017,5,1
SC,244.004,2017,5,1
WA,244.004,2017,5,1
UT,244.004,2017,5,1
IL,244.004,2017,5,1
AR,244.004,2017,5,1
NV,244.004,2017,5,1
OH,244.004,2017,5,1
NJ,244.004,2017,5,1
AL,244.004,2017,5,1
WI,244.004,2017,5,1
MI,244.004,2017,5,1
NE,244.004,2017,5,1
AZ,244.004,2017,5,1
LA,244.004,2017,5,1
IA,244.004,2017,5,1
IN,244.004,2017,5,1
AK,244.004,2017,5,1
MA,244.004,2017,5,1
ID,244.004,2017,5,1
TN,244.004,2017,5,1
MS,244.004,2017,5,1
OR,244.004,2017,5,1
CT,244.004,2017,5,1
ME,244.004,2017,5,1
HI,244.004,2017,5,1
MN,244.004,2017,5,1
VT,244.004,2017,5,1
WV,244.004,2017,5,1
MO,244.004,2017,5,1
ND,244.004,2017,5,1
RI,244.004,2017,5,1
PA,244.004,2017,5,1
WY,244.004,2017,5,1
KY,244.004,2017,5,1
MD,244.004,2017,5,1
KS,244.004,2017,5,1
NM,244.004,2017,5,1
DE,244.004,2017,5,1
OK,244.004,2017,5,1
DC,244.004,2017,5,1
MT,244.004,2017,5,1
NH,244.004,2017,5,1
CA,244.163,2017,6,1
TX,244.163,2017,6,1
NC,244.163,2017,6,1
VA,244.163,2017,6,1
FL,244.163,2017,6,1
NY,244.163,2017,6,1
CO,244.163,2017,6,1
GA,244.163,2017,6,1
SC,244.163,2017,6,1
WA,244.163,2017,6,1
UT,244.163,2017,6,1
IL,244.163,2017,6,1
AR,244.163,2017,6,1
NV,244.163,2017,6,1
OH,244.163,2017,6,1
NJ,244.163,2017,6,1
AL,244.163,2017,6,1
WI,244.163,2017,6,1
MI,244.163,2017,6,1
NE,244.163,2017,6,1
AZ,244.163,2017,6,1
LA,244.163,2017,6,1
IA,244.163,2017,6,1
IN,244.163,2017,6,1
AK,244.163,2017,6,1
MA,244.163,2017,6,1
ID,244.163,2017,6,1
TN,244.163,2017,6,1
MS,244.163,2017,6,1
OR,244.163,2017,6,1
CT,244.163,2017,6,1
ME,244.163,2017,6,1
HI,244.163,2017,6,1
MN,244.163,2017,6,1
VT,244.163,2017,6,1
WV,244.163,2017,6,1
MO,244.163,2017,6,1
ND,244.163,2017,6,1
RI,244.163,2017,6,1
PA,244.163,2017,6,1
WY,244.163,2017,6,1
KY,244.163,2017,6,1
MD,244.163,2017,6,1
KS,244.163,2017,6,1
NM,244.163,2017,6,1
DE,244.163,2017,6,1
OK,244.163,2017,6,1
DC,244.163,2017,6,1
MT,244.163,2017,6,1
NH,244.163,2017,6,1
CA,244.243,2017,7,1
TX,244.243,2017,7,1
NC,244.243,2017,7,1
VA,244.243,2017,7,1
FL,244.243,2017,7,1
NY,244.243,2017,7,1
CO,244.243,2017,7,1
GA,244.243,2017,7,1
SC,244.243,2017,7,1
WA,244.243,2017,7,1
UT,244.243,2017,7,1
IL,244.243,2017,7,1
AR,244.243,2017,7,1
NV,244.243,2017,7,1
OH,244.243,2017,7,1
NJ,244.243,2017,7,1
AL,244.243,2017,7,1
WI,244.243,2017,7,1
MI,244.243,2017,7,1
NE,244.243,2017,7,1
AZ,244.243,2017,7,1
LA,244.243,2017,7,1
IA,244.243,2017,7,1
IN,244.243,2017,7,1
AK,244.243,2017,7,1
MA,244.243,2017,7,1
ID,244.243,2017,7,1
TN,244.243,2017,7,1
MS,244.243,2017,7,1
OR,244.243,2017,7,1
CT,244.243,2017,7,1
ME,244.243,2017,7,1
HI,244.243,2017,7,1
MN,244.243,2017,7,1
VT,244.243,2017,7,1
WV,244.243,2017,7,1
MO,244.243,2017,7,1
ND,244.243,2017,7,1
RI,244.243,2017,7,1
PA,244.243,2017,7,1
WY,244.243,2017,7,1
KY,244.243,2017,7,1
MD,244.243,2017,7,1
KS,244.243,2017,7,1
NM,244.243,2017,7,1
DE,244.243,2017,7,1
OK,244.243,2017,7,1
DC,244.243,2017,7,1
MT,244.243,2017,7,1
NH,244.243,2017,7,1
CA,245.183,2017,8,1
TX,245.183,2017,8,1
NC,245.183,2017,8,1
VA,245.183,2017,8,1
FL,245.183,2017,8,1
NY,245.183,2017,8,1
CO,245.183,2017,8,1
GA,245.183,2017,8,1
SC,245.183,2017,8,1
WA,245.183,2017,8,1
UT,245.183,2017,8,1
IL,245.183,2017,8,1
AR,245.183,2017,8,1
NV,245.183,2017,8,1
OH,245.183,2017,8,1
NJ,245.183,2017,8,1
AL,245.183,2017,8,1
WI,245.183,2017,8,1
MI,245.183,2017,8,1
NE,245.183,2017,8,1
AZ,245.183,2017,8,1
LA,245.183,2017,8,1
IA,245.183,2017,8,1
IN,245.183,2017,8,1
AK,245.183,2017,8,1
MA,245.183,2017,8,1
ID,245.183,2017,8,1
TN,245.183,2017,8,1
MS,245.183,2017,8,1
OR,245.183,2017,8,1
CT,245.183,2017,8,1
ME,245.183,2017,8,1
HI,245.183,2017,8,1
MN,245.183,2017,8,1
VT,245.183,2017,8,1
WV,245.183,2017,8,1
MO,245.183,2017,8,1
ND,245.183,2017,8,1
RI,245.183,2017,8,1
PA,245.183,2017,8,1
WY,245.183,2017,8,1
KY,245.183,2017,8,1
MD,245.183,2017,8,1
KS,245.183,2017,8,1
NM,245.183,2017,8,1
DE,245.183,2017,8,1
OK,245.183,2017,8,1
DC,245.183,2017,8,1
MT,245.183,2017,8,1
NH,245.183,2017,8,1
CA,246.435,2017,9,1
TX,246.435,2017,9,1
NC,246.435,2017,9,1
VA,246.435,2017,9,1
FL,246.435,2017,9,1
NY,246.435,2017,9,1
CO,246.435,2017,9,1
GA,246.435,2017,9,1
SC,246.435,2017,9,1
WA,246.435,2017,9,1
UT,246.435,2017,9,1
IL,246.435,2017,9,1
AR,246.435,2017,9,1
NV,246.435,2017,9,1
OH,246.435,2017,9,1
NJ,246.435,2017,9,1
AL,246.435,2017,9,1
WI,246.435,2017,9,1
MI,246.435,2017,9,1
NE,246.435,2017,9,1
AZ,246.435,2017,9,1
LA,246.435,2017,9,1
IA,246.435,2017,9,1
IN,246.435,2017,9,1
AK,246.435,2017,9,1
MA,246.435,2017,9,1
ID,246.435,2017,9,1
TN,246.435,2017,9,1
MS,246.435,2017,9,1
OR,246.435,2017,9,1
CT,246.435,2017,9,1
ME,246.435,2017,9,1
HI,246.435,2017,9,1
MN,246.435,2017,9,1
VT,246.435,2017,9,1
WV,246.435,2017,9,1
MO,246.435,2017,9,1
ND,246.435,2017,9,1
RI,246.435,2017,9,1
PA,246.435,2017,9,1
WY,246.435,2017,9,1
KY,246.435,2017,9,1
MD,246.435,2017,9,1
KS,246.435,2017,9,1
NM,246.435,2017,9,1
DE,246.435,2017,9,1
OK,246.435,2017,9,1
DC,246.435,2017,9,1
MT,246.435,2017,9,1
NH,246.435,2017,9,1
CA,246.626,2017,10,1
TX,246.626,2017,10,1
NC,246.626,2017,10,1
VA,246.626,2017,10,1
FL,246.626,2017,10,1
NY,246.626,2017,10,1
CO,246.626,2017,10,1
GA,246.626,2017,10,1
SC,246.626,2017,10,1
WA,246.626,2017,10,1
UT,246.626,2017,10,1
IL,246.626,2017,10,1
AR,246.626,2017,10,1
NV,246.626,2017,10,1
OH,246.626,2017,10,1
NJ,246.626,2017,10,1
AL,246.626,2017,10,1
WI,246.626,2017,10,1
MI,246.626,2017,10,1
NE,246.626,2017,10,1
AZ,246.626,2017,10,1
LA,246.626,2017,10,1
IA,246.626,2017,10,1
IN,246.626,2017,10,1
AK,246.626,2017,10,1
MA,246.626,2017,10,1
ID,246.626,2017,10,1
TN,246.626,2017,10,1
MS,246.626,2017,10,1
OR,246.626,2017,10,1
CT,246.626,2017,10,1
ME,246.626,2017,10,1
HI,246.626,2017,10,1
MN,246.626,2017,10,1
VT,246.626,2017,10,1
WV,246.626,2017,10,1
MO,246.626,2017,10,1
ND,246.626,2017,10,1
RI,246.626,2017,10,1
PA,246.626,2017,10,1
WY,246.626,2017,10,1
KY,246.626,2017,10,1
MD,246.626,2017,10,1
KS,246.626,2017,10,1
NM,246.626,2017,10,1
DE,246.626,2017,10,1
OK,246.626,2017,10,1
DC,246.626,2017,10,1
MT,246.626,2017,10,1
NH,246.626,2017,10,1
CA,247.284,2017,11,1
TX,247.284,2017,11,1
NC,247.284,2017,11,1
VA,247.284,2017,11,1
FL,247.284,2017,11,1
NY,247.284,2017,11,1
CO,247.284,2017,11,1
GA,247.284,2017,11,1
SC,247.284,2017,11,1
WA,247.284,2017,11,1
UT,247.284,2017,11,1
IL,247.284,2017,11,1
AR,247.284,2017,11,1
NV,247.284,2017,11,1
OH,247.284,2017,11,1
NJ,247.284,2017,11,1
AL,247.284,2017,11,1
WI,247.284,2017,11,1
MI,247.284,2017,11,1
NE,247.284,2017,11,1
AZ,247.284,2017,11,1
LA,247.284,2017,11,1
IA,247.284,2017,11,1
IN,247.284,2017,11,1
AK,247.284,2017,11,1
MA,247.284,2017,11,1
ID,247.284,2017,11,1
TN,247.284,2017,11,1
MS,247.284,2017,11,1
OR,247.284,2017,11,1
CT,247.284,2017,11,1
ME,247.284,2017,11,1
HI,247.284,2017,11,1
MN,247.284,2017,11,1
VT,247.284,2017,11,1
WV,247.284,2017,11,1
MO,247.284,2017,11,1
ND,247.284,2017,11,1
RI,247.284,2017,11,1
PA,247.284,2017,11,1
WY,247.284,2017,11,1
KY,247.284,2017,11,1
MD,247.284,2017,11,1
KS,247.284,2017,11,1
NM,247.284,2017,11,1
DE,247.284,2017,11,1
OK,247.284,2017,11,1
DC,247.284,2017,11,1
MT,247.284,2017,11,1
NH,247.284,2017,11,1
CA,247.805,2017,12,1
TX,247.805,2017,12,1
NC,247.805,2017,12,1
VA,247.805,2017,12,1
FL,247.805,2017,12,1
NY,247.805,2017,12,1
CO,247.805,2017,12,1
GA,247.805,2017,12,1
SC,247.805,2017,12,1
WA,247.805,2017,12,1
UT,247.805,2017,12,1
IL,247.805,2017,12,1
AR,247.805,2017,12,1
NV,247.805,2017,12,1
OH,247.805,2017,12,1
NJ,247.805,2017,12,1
AL,247.805,2017,12,1
WI,247.805,2017,12,1
MI,247.805,2017,12,1
NE,247.805,2017,12,1
AZ,247.805,2017,12,1
LA,247.805,2017,12,1
IA,247.805,2017,12,1
IN,247.805,2017,12,1
AK,247.805,2017,12,1
MA,247.805,2017,12,1
ID,247.805,2017,12,1
TN,247.805,2017,12,1
MS,247.805,2017,12,1
OR,247.805,2017,12,1
CT,247.805,2017,12,1
ME,247.805,2017,12,1
HI,247.805,2017,12,1
MN,247.805,2017,12,1
VT,247.805,2017,12,1
WV,247.805,2017,12,1
MO,247.805,2017,12,1
ND,247.805,2017,12,1
RI,247.805,2017,12,1
PA,247.805,2017,12,1
WY,247.805,2017,12,1
KY,247.805,2017,12,1
MD,247.805,2017,12,1
KS,247.805,2017,12,1
NM,247.805,2017,12,1
DE,247.805,2017,12,1
OK,247.805,2017,12,1
DC,247.805,2017,12,1
MT,247.805,2017,12,1
NH,247.805,2017,12,1
CA,248.859,2018,1,1
TX,248.859,2018,1,1
NC,248.859,2018,1,1
VA,248.859,2018,1,1
FL,248.859,2018,1,1
NY,248.859,2018,1,1
CO,248.859,2018,1,1
GA,248.859,2018,1,1
SC,248.859,2018,1,1
WA,248.859,2018,1,1
UT,248.859,2018,1,1
IL,248.859,2018,1,1
AR,248.859,2018,1,1
NV,248.859,2018,1,1
OH,248.859,2018,1,1
NJ,248.859,2018,1,1
AL,248.859,2018,1,1
WI,248.859,2018,1,1
MI,248.859,2018,1,1
NE,248.859,2018,1,1
AZ,248.859,2018,1,1
LA,248.859,2018,1,1
IA,248.859,2018,1,1
IN,248.859,2018,1,1
AK,248.859,2018,1,1
MA,248.859,2018,1,1
ID,248.859,2018,1,1
TN,248.859,2018,1,1
MS,248.859,2018,1,1
OR,248.859,2018,1,1
CT,248.859,2018,1,1
ME,248.859,2018,1,1
HI,248.859,2018,1,1
MN,248.859,2018,1,1
VT,248.859,2018,1,1
WV,248.859,2018,1,1
MO,248.859,2018,1,1
ND,248.859,2018,1,1
RI,248.859,2018,1,1
PA,248.859,2018,1,1
WY,248.859,2018,1,1
KY,248.859,2018,1,1
MD,248.859,2018,1,1
KS,248.859,2018,1,1
NM,248.859,2018,1,1
DE,248.859,2018,1,1
OK,248.859,2018,1,1
DC,248.859,2018,1,1
MT,248.859,2018,1,1
NH,248.859,2018,1,1
CA,249.529,2018,2,1
TX,249.529,2018,2,1
NC,249.529,2018,2,1
VA,249.529,2018,2,1
FL,249.529,2018,2,1
NY,249.529,2018,2,1
CO,249.529,2018,2,1
GA,249.529,2018,2,1
SC,249.529,2018,2,1
WA,249.529,2018,2,1
UT,249.529,2018,2,1
IL,249.529,2018,2,1
AR,249.529,2018,2,1
NV,249.529,2018,2,1
OH,249.529,2018,2,1
NJ,249.529,2018,2,1
AL,249.529,2018,2,1
WI,249.529,2018,2,1
MI,249.529,2018,2,1
NE,249.529,2018,2,1
AZ,249.529,2018,2,1
LA,249.529,2018,2,1
IA,249.529,2018,2,1
IN,249.529,2018,2,1
AK,249.529,2018,2,1
MA,249.529,2018,2,1
ID,249.529,2018,2,1
TN,249.529,2018,2,1
MS,249.529,2018,2,1
OR,249.529,2018,2,1
CT,249.529,2018,2,1
ME,249.529,2018,2,1
HI,249.529,2018,2,1
MN,249.529,2018,2,1
VT,249.529,2018,2,1
WV,249.529,2018,2,1
MO,249.529,2018,2,1
ND,249.529,2018,2,1
RI,249.529,2018,2,1
PA,249.529,2018,2,1
WY,249.529,2018,2,1
KY,249.529,2018,2,1
MD,249.529,2018,2,1
KS,249.529,2018,2,1
NM,249.529,2018,2,1
DE,249.529,2018,2,1
OK,249.529,2018,2,1
DC,249.529,2018,2,1
MT,249.529,2018,2,1
NH,249.529,2018,2,1
CA,249.577,2018,3,1
TX,249.577,2018,3,1
NC,249.577,2018,3,1
VA,249.577,2018,3,1
FL,249.577,2018,3,1
NY,249.577,2018,3,1
CO,249.577,2018,3,1
GA,249.577,2018,3,1
SC,249.577,2018,3,1
WA,249.577,2018,3,1
UT,249.577,2018,3,1
IL,249.577,2018,3,1
AR,249.577,2018,3,1
NV,249.577,2018,3,1
OH,249.577,2018,3,1
NJ,249.577,2018,3,1
AL,249.577,2018,3,1
WI,249.577,2018,3,1
MI,249.577,2018,3,1
NE,249.577,2018,3,1
AZ,249.577,2018,3,1
LA,249.577,2018,3,1
IA,249.577,2018,3,1
IN,249.577,2018,3,1
AK,249.577,2018,3,1
MA,249.577,2018,3,1
ID,249.577,2018,3,1
TN,249.577,2018,3,1
MS,249.577,2018,3,1
OR,249.577,2018,3,1
CT,249.577,2018,3,1
ME,249.577,2018,3,1
HI,249.577,2018,3,1
MN,249.577,2018,3,1
VT,249.577,2018,3,1
WV,249.577,2018,3,1
MO,249.577,2018,3,1
ND,249.577,2018,3,1
RI,249.577,2018,3,1
PA,249.577,2018,3,1
WY,249.577,2018,3,1
KY,249.577,2018,3,1
MD,249.577,2018,3,1
KS,249.577,2018,3,1
NM,249.577,2018,3,1
DE,249.577,2018,3,1
OK,249.577,2018,3,1
DC,249.577,2018,3,1
MT,249.577,2018,3,1
NH,249.577,2018,3,1
CA,250.227,2018,4,1
TX,250.227,2018,4,1
NC,250.227,2018,4,1
VA,250.227,2018,4,1
FL,250.227,2018,4,1
NY,250.227,2018,4,1
CO,250.227,2018,4,1
GA,250.227,2018,4,1
SC,250.227,2018,4,1
WA,250.227,2018,4,1
UT,250.227,2018,4,1
IL,250.227,2018,4,1
AR,250.227,2018,4,1
NV,250.227,2018,4,1
OH,250.227,2018,4,1
NJ,250.227,2018,4,1
AL,250.227,2018,4,1
WI,250.227,2018,4,1
MI,250.227,2018,4,1
NE,250.227,2018,4,1
AZ,250.227,2018,4,1
LA,250.227,2018,4,1
IA,250.227,2018,4,1
IN,250.227,2018,4,1
AK,250.227,2018,4,1
MA,250.227,2018,4,1
ID,250.227,2018,4,1
TN,250.227,2018,4,1
MS,250.227,2018,4,1
OR,250.227,2018,4,1
CT,250.227,2018,4,1
ME,250.227,2018,4,1
HI,250.227,2018,4,1
MN,250.227,2018,4,1
VT,250.227,2018,4,1
WV,250.227,2018,4,1
MO,250.227,2018,4,1
ND,250.227,2018,4,1
RI,250.227,2018,4,1
PA,250.227,2018,4,1
WY,250.227,2018,4,1
KY,250.227,2018,4,1
MD,250.227,2018,4,1
KS,250.227,2018,4,1
NM,250.227,2018,4,1
DE,250.227,2018,4,1
OK,250.227,2018,4,1
DC,250.227,2018,4,1
MT,250.227,2018,4,1
NH,250.227,2018,4,1
CA,250.792,2018,5,1
TX,250.792,2018,5,1
NC,250.792,2018,5,1
VA,250.792,2018,5,1
FL,250.792,2018,5,1
NY,250.792,2018,5,1
CO,250.792,2018,5,1
GA,250.792,2018,5,1
SC,250.792,2018,5,1
WA,250.792,2018,5,1
UT,250.792,2018,5,1
IL,250.792,2018,5,1
AR,250.792,2018,5,1
NV,250.792,2018,5,1
OH,250.792,2018,5,1
NJ,250.792,2018,5,1
AL,250.792,2018,5,1
WI,250.792,2018,5,1
MI,250.792,2018,5,1
NE,250.792,2018,5,1
AZ,250.792,2018,5,1
LA,250.792,2018,5,1
IA,250.792,2018,5,1
IN,250.792,2018,5,1
AK,250.792,2018,5,1
MA,250.792,2018,5,1
ID,250.792,2018,5,1
TN,250.792,2018,5,1
MS,250.792,2018,5,1
OR,250.792,2018,5,1
CT,250.792,2018,5,1
ME,250.792,2018,5,1
HI,250.792,2018,5,1
MN,250.792,2018,5,1
VT,250.792,2018,5,1
WV,250.792,2018,5,1
MO,250.792,2018,5,1
ND,250.792,2018,5,1
RI,250.792,2018,5,1
PA,250.792,2018,5,1
WY,250.792,2018,5,1
KY,250.792,2018,5,1
MD,250.792,2018,5,1
KS,250.792,2018,5,1
NM,250.792,2018,5,1
DE,250.792,2018,5,1
OK,250.792,2018,5,1
DC,250.792,2018,5,1
MT,250.792,2018,5,1
NH,250.792,2018,5,1
CA,251.018,2018,6,1
TX,251.018,2018,6,1
NC,251.018,2018,6,1
VA,251.018,2018,6,1
FL,251.018,2018,6,1
NY,251.018,2018,6,1
CO,251.018,2018,6,1
GA,251.018,2018,6,1
SC,251.018,2018,6,1
WA,251.018,2018,6,1
UT,251.018,2018,6,1
IL,251.018,2018,6,1
AR,251.018,2018,6,1
