SizeRank,StateName,Date,Avg_House_Price,year,month,day
17,MO,2008-12-31,136066.0,2008,12,31
18,MD,2008-12-31,307056.0,2008,12,31
19,WI,2008-12-31,166246.0,2008,12,31
20,MN,2008-12-31,198200.0,2008,12,31
21,CO,2008-12-31,237099.0,2008,12,31
22,AL,2008-12-31,127915.0,2008,12,31
23,SC,2008-12-31,161056.0,2008,12,31
24,LA,2008-12-31,151881.0,2008,12,31
25,KY,2008-12-31,116319.0,2008,12,31
26,OR,2008-12-31,261924.0,2008,12,31
27,OK,2008-12-31,104752.0,2008,12,31
28,CT,2008-12-31,288507.0,2008,12,31
29,IA,2008-12-31,123763.0,2008,12,31
30,MS,2008-12-31,112473.0,2008,12,31
31,AR,2008-12-31,108225.0,2008,12,31
32,KS,2008-12-31,122579.0,2008,12,31
33,UT,2008-12-31,238036.0,2008,12,31
34,NV,2008-12-31,215772.0,2008,12,31
35,NM,2008-12-31,189301.0,2008,12,31
36,WV,2008-12-31,92621.0,2008,12,31
37,NE,2008-12-31,123872.0,2008,12,31
38,ID,2008-12-31,191591.0,2008,12,31
39,HI,2008-12-31,503359.0,2008,12,31
40,ME,2008-12-31,202894.0,2008,12,31
41,NH,2008-12-31,235815.0,2008,12,31
42,RI,2008-12-31,266229.0,2008,12,31
43,MT,2008-12-31,214741.0,2008,12,31
44,DE,2008-12-31,255842.0,2008,12,31
45,SD,2008-12-31,151348.0,2008,12,31
46,AK,2008-12-31,264065.0,2008,12,31
47,ND,2008-12-31,168122.0,2008,12,31
48,VT,2008-12-31,232887.0,2008,12,31
49,DC,2008-12-31,433411.0,2008,12,31
50,WY,2008-12-31,203074.0,2008,12,31
0,CA,2009-01-31,351269.0,2009,1,31
1,TX,2009-01-31,137859.0,2009,1,31
2,NY,2009-01-31,275500.0,2009,1,31
3,FL,2009-01-31,186547.0,2009,1,31
4,IL,2009-01-31,203713.0,2009,1,31
5,PA,2009-01-31,171097.0,2009,1,31
6,OH,2009-01-31,124472.0,2009,1,31
7,MI,2009-01-31,120045.0,2009,1,31
8,GA,2009-01-31,157239.0,2009,1,31
9,NC,2009-01-31,169139.0,2009,1,31
10,NJ,2009-01-31,345202.0,2009,1,31
11,VA,2009-01-31,251806.0,2009,1,31
12,WA,2009-01-31,287576.0,2009,1,31
13,MA,2009-01-31,326786.0,2009,1,31
14,IN,2009-01-31,119503.0,2009,1,31
15,AZ,2009-01-31,189641.0,2009,1,31
16,TN,2009-01-31,140691.0,2009,1,31
17,MO,2009-01-31,135424.0,2009,1,31
18,MD,2009-01-31,303583.0,2009,1,31
19,WI,2009-01-31,164680.0,2009,1,31
20,MN,2009-01-31,196542.0,2009,1,31
21,CO,2009-01-31,236208.0,2009,1,31
22,AL,2009-01-31,127521.0,2009,1,31
23,SC,2009-01-31,159900.0,2009,1,31
24,LA,2009-01-31,151655.0,2009,1,31
25,KY,2009-01-31,116273.0,2009,1,31
26,OR,2009-01-31,259784.0,2009,1,31
27,OK,2009-01-31,104621.0,2009,1,31
28,CT,2009-01-31,286896.0,2009,1,31
29,IA,2009-01-31,123509.0,2009,1,31
30,MS,2009-01-31,112074.0,2009,1,31
31,AR,2009-01-31,107827.0,2009,1,31
32,KS,2009-01-31,122319.0,2009,1,31
33,UT,2009-01-31,235450.0,2009,1,31
34,NV,2009-01-31,208947.0,2009,1,31
35,NM,2009-01-31,188521.0,2009,1,31
36,WV,2009-01-31,92739.0,2009,1,31
37,NE,2009-01-31,123434.0,2009,1,31
38,ID,2009-01-31,189231.0,2009,1,31
39,HI,2009-01-31,498932.0,2009,1,31
40,ME,2009-01-31,201371.0,2009,1,31
41,NH,2009-01-31,234703.0,2009,1,31
42,RI,2009-01-31,262121.0,2009,1,31
43,MT,2009-01-31,214635.0,2009,1,31
44,DE,2009-01-31,254800.0,2009,1,31
45,SD,2009-01-31,151363.0,2009,1,31
46,AK,2009-01-31,263607.0,2009,1,31
47,ND,2009-01-31,168058.0,2009,1,31
48,VT,2009-01-31,232331.0,2009,1,31
49,DC,2009-01-31,432035.0,2009,1,31
50,WY,2009-01-31,202995.0,2009,1,31
0,CA,2009-02-28,346334.0,2009,2,28
1,TX,2009-02-28,137846.0,2009,2,28
2,NY,2009-02-28,274079.0,2009,2,28
3,FL,2009-02-28,182925.0,2009,2,28
4,IL,2009-02-28,201427.0,2009,2,28
5,PA,2009-02-28,170506.0,2009,2,28
6,OH,2009-02-28,123623.0,2009,2,28
7,MI,2009-02-28,117954.0,2009,2,28
8,GA,2009-02-28,155551.0,2009,2,28
9,NC,2009-02-28,168554.0,2009,2,28
10,NJ,2009-02-28,342666.0,2009,2,28
11,VA,2009-02-28,249865.0,2009,2,28
12,WA,2009-02-28,284719.0,2009,2,28
13,MA,2009-02-28,324356.0,2009,2,28
14,IN,2009-02-28,119107.0,2009,2,28
15,AZ,2009-02-28,186875.0,2009,2,28
16,TN,2009-02-28,140323.0,2009,2,28
17,MO,2009-02-28,134953.0,2009,2,28
18,MD,2009-02-28,299679.0,2009,2,28
19,WI,2009-02-28,163666.0,2009,2,28
20,MN,2009-02-28,194912.0,2009,2,28
21,CO,2009-02-28,235590.0,2009,2,28
22,AL,2009-02-28,126944.0,2009,2,28
23,SC,2009-02-28,158962.0,2009,2,28
24,LA,2009-02-28,151671.0,2009,2,28
25,KY,2009-02-28,116244.0,2009,2,28
26,OR,2009-02-28,257097.0,2009,2,28
27,OK,2009-02-28,104420.0,2009,2,28
28,CT,2009-02-28,285534.0,2009,2,28
29,IA,2009-02-28,123241.0,2009,2,28
30,MS,2009-02-28,111679.0,2009,2,28
31,AR,2009-02-28,107328.0,2009,2,28
32,KS,2009-02-28,122282.0,2009,2,28
33,UT,2009-02-28,233111.0,2009,2,28
34,NV,2009-02-28,203900.0,2009,2,28
35,NM,2009-02-28,187531.0,2009,2,28
36,WV,2009-02-28,92694.0,2009,2,28
37,NE,2009-02-28,123227.0,2009,2,28
38,ID,2009-02-28,186633.0,2009,2,28
39,HI,2009-02-28,493138.0,2009,2,28
40,ME,2009-02-28,199874.0,2009,2,28
41,NH,2009-02-28,233357.0,2009,2,28
42,RI,2009-02-28,258526.0,2009,2,28
43,MT,2009-02-28,214281.0,2009,2,28
44,DE,2009-02-28,253374.0,2009,2,28
45,SD,2009-02-28,151256.0,2009,2,28
46,AK,2009-02-28,264153.0,2009,2,28
47,ND,2009-02-28,168209.0,2009,2,28
48,VT,2009-02-28,232066.0,2009,2,28
49,DC,2009-02-28,431712.0,2009,2,28
50,WY,2009-02-28,202700.0,2009,2,28
0,CA,2009-03-31,341995.0,2009,3,31
1,TX,2009-03-31,137913.0,2009,3,31
2,NY,2009-03-31,272668.0,2009,3,31
3,FL,2009-03-31,179447.0,2009,3,31
4,IL,2009-03-31,198899.0,2009,3,31
5,PA,2009-03-31,170028.0,2009,3,31
6,OH,2009-03-31,122862.0,2009,3,31
7,MI,2009-03-31,115948.0,2009,3,31
8,GA,2009-03-31,153986.0,2009,3,31
9,NC,2009-03-31,167964.0,2009,3,31
10,NJ,2009-03-31,340211.0,2009,3,31
11,VA,2009-03-31,248068.0,2009,3,31
12,WA,2009-03-31,281674.0,2009,3,31
13,MA,2009-03-31,322115.0,2009,3,31
14,IN,2009-03-31,118867.0,2009,3,31
15,AZ,2009-03-31,183830.0,2009,3,31
16,TN,2009-03-31,139855.0,2009,3,31
17,MO,2009-03-31,134484.0,2009,3,31
18,MD,2009-03-31,295564.0,2009,3,31
19,WI,2009-03-31,162694.0,2009,3,31
20,MN,2009-03-31,192771.0,2009,3,31
21,CO,2009-03-31,235059.0,2009,3,31
22,AL,2009-03-31,126422.0,2009,3,31
23,SC,2009-03-31,158196.0,2009,3,31
24,LA,2009-03-31,151580.0,2009,3,31
25,KY,2009-03-31,116136.0,2009,3,31
26,OR,2009-03-31,254402.0,2009,3,31
27,OK,2009-03-31,104328.0,2009,3,31
28,CT,2009-03-31,283684.0,2009,3,31
29,IA,2009-03-31,122995.0,2009,3,31
30,MS,2009-03-31,111337.0,2009,3,31
31,AR,2009-03-31,106804.0,2009,3,31
32,KS,2009-03-31,122192.0,2009,3,31
33,UT,2009-03-31,230770.0,2009,3,31
34,NV,2009-03-31,198620.0,2009,3,31
35,NM,2009-03-31,185910.0,2009,3,31
36,WV,2009-03-31,92613.0,2009,3,31
37,NE,2009-03-31,123460.0,2009,3,31
38,ID,2009-03-31,184293.0,2009,3,31
39,HI,2009-03-31,488303.0,2009,3,31
40,ME,2009-03-31,198209.0,2009,3,31
41,NH,2009-03-31,232288.0,2009,3,31
42,RI,2009-03-31,254984.0,2009,3,31
43,MT,2009-03-31,214100.0,2009,3,31
44,DE,2009-03-31,251505.0,2009,3,31
45,SD,2009-03-31,151142.0,2009,3,31
46,AK,2009-03-31,264757.0,2009,3,31
47,ND,2009-03-31,168532.0,2009,3,31
48,VT,2009-03-31,231710.0,2009,3,31
49,DC,2009-03-31,431373.0,2009,3,31
50,WY,2009-03-31,202105.0,2009,3,31
0,CA,2009-04-30,337985.0,2009,4,30
1,TX,2009-04-30,137796.0,2009,4,30
2,NY,2009-04-30,271387.0,2009,4,30
3,FL,2009-04-30,175934.0,2009,4,30
4,IL,2009-04-30,197155.0,2009,4,30
5,PA,2009-04-30,169600.0,2009,4,30
6,OH,2009-04-30,122291.0,2009,4,30
7,MI,2009-04-30,114241.0,2009,4,30
8,GA,2009-04-30,152117.0,2009,4,30
9,NC,2009-04-30,167249.0,2009,4,30
10,NJ,2009-04-30,337426.0,2009,4,30
11,VA,2009-04-30,246490.0,2009,4,30
12,WA,2009-04-30,277428.0,2009,4,30
13,MA,2009-04-30,320104.0,2009,4,30
14,IN,2009-04-30,118544.0,2009,4,30
15,AZ,2009-04-30,180600.0,2009,4,30
16,TN,2009-04-30,139157.0,2009,4,30
17,MO,2009-04-30,133963.0,2009,4,30
18,MD,2009-04-30,291629.0,2009,4,30
19,WI,2009-04-30,162433.0,2009,4,30
20,MN,2009-04-30,190913.0,2009,4,30
21,CO,2009-04-30,234637.0,2009,4,30
22,AL,2009-04-30,125740.0,2009,4,30
23,SC,2009-04-30,157385.0,2009,4,30
24,LA,2009-04-30,151676.0,2009,4,30
25,KY,2009-04-30,115980.0,2009,4,30
26,OR,2009-04-30,251339.0,2009,4,30
27,OK,2009-04-30,104174.0,2009,4,30
28,CT,2009-04-30,281578.0,2009,4,30
29,IA,2009-04-30,122878.0,2009,4,30
30,MS,2009-04-30,111156.0,2009,4,30
31,AR,2009-04-30,106288.0,2009,4,30
32,KS,2009-04-30,122298.0,2009,4,30
33,UT,2009-04-30,228954.0,2009,4,30
34,NV,2009-04-30,193443.0,2009,4,30
35,NM,2009-04-30,184905.0,2009,4,30
36,WV,2009-04-30,92250.0,2009,4,30
37,NE,2009-04-30,123486.0,2009,4,30
38,ID,2009-04-30,181808.0,2009,4,30
39,HI,2009-04-30,483259.0,2009,4,30
40,ME,2009-04-30,196793.0,2009,4,30
41,NH,2009-04-30,230475.0,2009,4,30
42,RI,2009-04-30,252809.0,2009,4,30
43,MT,2009-04-30,213569.0,2009,4,30
44,DE,2009-04-30,249705.0,2009,4,30
45,SD,2009-04-30,150884.0,2009,4,30
46,AK,2009-04-30,265203.0,2009,4,30
47,ND,2009-04-30,168555.0,2009,4,30
48,VT,2009-04-30,231478.0,2009,4,30
49,DC,2009-04-30,428238.0,2009,4,30
50,WY,2009-04-30,201393.0,2009,4,30
0,CA,2009-05-31,334368.0,2009,5,31
1,TX,2009-05-31,137639.0,2009,5,31
2,NY,2009-05-31,270216.0,2009,5,31
3,FL,2009-05-31,172788.0,2009,5,31
4,IL,2009-05-31,194747.0,2009,5,31
5,PA,2009-05-31,169148.0,2009,5,31
6,OH,2009-05-31,121825.0,2009,5,31
7,MI,2009-05-31,112572.0,2009,5,31
8,GA,2009-05-31,150289.0,2009,5,31
9,NC,2009-05-31,166361.0,2009,5,31
10,NJ,2009-05-31,334970.0,2009,5,31
11,VA,2009-05-31,245208.0,2009,5,31
12,WA,2009-05-31,274000.0,2009,5,31
13,MA,2009-05-31,318771.0,2009,5,31
14,IN,2009-05-31,118308.0,2009,5,31
15,AZ,2009-05-31,176749.0,2009,5,31
16,TN,2009-05-31,138333.0,2009,5,31
17,MO,2009-05-31,133373.0,2009,5,31
18,MD,2009-05-31,288074.0,2009,5,31
19,WI,2009-05-31,161765.0,2009,5,31
20,MN,2009-05-31,189389.0,2009,5,31
21,CO,2009-05-31,234327.0,2009,5,31
22,AL,2009-05-31,125133.0,2009,5,31
23,SC,2009-05-31,156382.0,2009,5,31
24,LA,2009-05-31,151587.0,2009,5,31
25,KY,2009-05-31,115743.0,2009,5,31
26,OR,2009-05-31,248904.0,2009,5,31
27,OK,2009-05-31,104179.0,2009,5,31
28,CT,2009-05-31,278816.0,2009,5,31
29,IA,2009-05-31,122790.0,2009,5,31
30,MS,2009-05-31,110951.0,2009,5,31
31,AR,2009-05-31,105929.0,2009,5,31
32,KS,2009-05-31,122228.0,2009,5,31
33,UT,2009-05-31,226920.0,2009,5,31
34,NV,2009-05-31,187059.0,2009,5,31
35,NM,2009-05-31,183967.0,2009,5,31
36,WV,2009-05-31,91888.0,2009,5,31
37,NE,2009-05-31,123643.0,2009,5,31
38,ID,2009-05-31,179684.0,2009,5,31
39,HI,2009-05-31,478658.0,2009,5,31
40,ME,2009-05-31,194724.0,2009,5,31
41,NH,2009-05-31,229042.0,2009,5,31
42,RI,2009-05-31,251028.0,2009,5,31
43,MT,2009-05-31,212836.0,2009,5,31
44,DE,2009-05-31,247739.0,2009,5,31
45,SD,2009-05-31,150587.0,2009,5,31
46,AK,2009-05-31,264588.0,2009,5,31
47,ND,2009-05-31,168376.0,2009,5,31
48,VT,2009-05-31,231283.0,2009,5,31
49,DC,2009-05-31,423783.0,2009,5,31
50,WY,2009-05-31,200826.0,2009,5,31
0,CA,2009-06-30,331771.0,2009,6,30
1,TX,2009-06-30,137500.0,2009,6,30
2,NY,2009-06-30,268997.0,2009,6,30
3,FL,2009-06-30,169878.0,2009,6,30
4,IL,2009-06-30,192982.0,2009,6,30
5,PA,2009-06-30,168767.0,2009,6,30
6,OH,2009-06-30,121383.0,2009,6,30
7,MI,2009-06-30,110986.0,2009,6,30
8,GA,2009-06-30,148620.0,2009,6,30
9,NC,2009-06-30,165515.0,2009,6,30
10,NJ,2009-06-30,332660.0,2009,6,30
11,VA,2009-06-30,244034.0,2009,6,30
12,WA,2009-06-30,271263.0,2009,6,30
13,MA,2009-06-30,317712.0,2009,6,30
14,IN,2009-06-30,118048.0,2009,6,30
15,AZ,2009-06-30,173883.0,2009,6,30
16,TN,2009-06-30,137594.0,2009,6,30
17,MO,2009-06-30,132787.0,2009,6,30
18,MD,2009-06-30,285570.0,2009,6,30
19,WI,2009-06-30,161162.0,2009,6,30
20,MN,2009-06-30,188441.0,2009,6,30
21,CO,2009-06-30,234034.0,2009,6,30
22,AL,2009-06-30,124470.0,2009,6,30
23,SC,2009-06-30,155256.0,2009,6,30
24,LA,2009-06-30,151472.0,2009,6,30
25,KY,2009-06-30,115572.0,2009,6,30
26,OR,2009-06-30,246549.0,2009,6,30
27,OK,2009-06-30,104208.0,2009,6,30
28,CT,2009-06-30,276227.0,2009,6,30
29,IA,2009-06-30,122713.0,2009,6,30
30,MS,2009-06-30,110693.0,2009,6,30
31,AR,2009-06-30,105687.0,2009,6,30
32,KS,2009-06-30,122236.0,2009,6,30
33,UT,2009-06-30,225201.0,2009,6,30
34,NV,2009-06-30,180815.0,2009,6,30
35,NM,2009-06-30,184185.0,2009,6,30
36,WV,2009-06-30,91478.0,2009,6,30
37,NE,2009-06-30,123696.0,2009,6,30
38,ID,2009-06-30,177992.0,2009,6,30
39,HI,2009-06-30,472963.0,2009,6,30
40,ME,2009-06-30,193640.0,2009,6,30
41,NH,2009-06-30,227961.0,2009,6,30
42,RI,2009-06-30,249610.0,2009,6,30
43,MT,2009-06-30,211768.0,2009,6,30
44,DE,2009-06-30,246238.0,2009,6,30
45,SD,2009-06-30,150212.0,2009,6,30
46,AK,2009-06-30,264181.0,2009,6,30
47,ND,2009-06-30,168083.0,2009,6,30
48,VT,2009-06-30,230934.0,2009,6,30
49,DC,2009-06-30,420761.0,2009,6,30
50,WY,2009-06-30,200457.0,2009,6,30
0,CA,2009-07-31,330486.0,2009,7,31
1,TX,2009-07-31,137467.0,2009,7,31
2,NY,2009-07-31,267913.0,2009,7,31
3,FL,2009-07-31,167598.0,2009,7,31
4,IL,2009-07-31,191558.0,2009,7,31
5,PA,2009-07-31,168524.0,2009,7,31
6,OH,2009-07-31,120920.0,2009,7,31
7,MI,2009-07-31,109759.0,2009,7,31
8,GA,2009-07-31,147379.0,2009,7,31
9,NC,2009-07-31,164841.0,2009,7,31
10,NJ,2009-07-31,330753.0,2009,7,31
11,VA,2009-07-31,243307.0,2009,7,31
12,WA,2009-07-31,269674.0,2009,7,31
13,MA,2009-07-31,317197.0,2009,7,31
14,IN,2009-07-31,117728.0,2009,7,31
15,AZ,2009-07-31,171899.0,2009,7,31
16,TN,2009-07-31,136981.0,2009,7,31
17,MO,2009-07-31,132230.0,2009,7,31
18,MD,2009-07-31,283477.0,2009,7,31
19,WI,2009-07-31,160512.0,2009,7,31
20,MN,2009-07-31,187758.0,2009,7,31
21,CO,2009-07-31,233727.0,2009,7,31
22,AL,2009-07-31,123944.0,2009,7,31
23,SC,2009-07-31,154411.0,2009,7,31
24,LA,2009-07-31,151267.0,2009,7,31
25,KY,2009-07-31,115347.0,2009,7,31
26,OR,2009-07-31,244312.0,2009,7,31
27,OK,2009-07-31,104321.0,2009,7,31
28,CT,2009-07-31,274030.0,2009,7,31
29,IA,2009-07-31,122678.0,2009,7,31
30,MS,2009-07-31,110514.0,2009,7,31
31,AR,2009-07-31,105469.0,2009,7,31
32,KS,2009-07-31,122259.0,2009,7,31
33,UT,2009-07-31,223687.0,2009,7,31
34,NV,2009-07-31,175018.0,2009,7,31
35,NM,2009-07-31,183820.0,2009,7,31
36,WV,2009-07-31,91068.0,2009,7,31
37,NE,2009-07-31,123963.0,2009,7,31
38,ID,2009-07-31,176313.0,2009,7,31
39,HI,2009-07-31,469313.0,2009,7,31
40,ME,2009-07-31,192602.0,2009,7,31
41,NH,2009-07-31,227042.0,2009,7,31
42,RI,2009-07-31,248085.0,2009,7,31
43,MT,2009-07-31,210796.0,2009,7,31
44,DE,2009-07-31,245015.0,2009,7,31
45,SD,2009-07-31,149811.0,2009,7,31
46,AK,2009-07-31,263668.0,2009,7,31
47,ND,2009-07-31,167789.0,2009,7,31
48,VT,2009-07-31,230246.0,2009,7,31
49,DC,2009-07-31,418315.0,2009,7,31
50,WY,2009-07-31,200155.0,2009,7,31
0,CA,2009-08-31,329603.0,2009,8,31
1,TX,2009-08-31,137382.0,2009,8,31
2,NY,2009-08-31,266927.0,2009,8,31
3,FL,2009-08-31,165540.0,2009,8,31
4,IL,2009-08-31,190410.0,2009,8,31
5,PA,2009-08-31,168298.0,2009,8,31
6,OH,2009-08-31,120485.0,2009,8,31
7,MI,2009-08-31,108650.0,2009,8,31
8,GA,2009-08-31,146325.0,2009,8,31
9,NC,2009-08-31,164110.0,2009,8,31
10,NJ,2009-08-31,329216.0,2009,8,31
11,VA,2009-08-31,242643.0,2009,8,31
12,WA,2009-08-31,268325.0,2009,8,31
13,MA,2009-08-31,316851.0,2009,8,31
14,IN,2009-08-31,117442.0,2009,8,31
15,AZ,2009-08-31,170127.0,2009,8,31
16,TN,2009-08-31,136560.0,2009,8,31
17,MO,2009-08-31,131836.0,2009,8,31
18,MD,2009-08-31,281960.0,2009,8,31
19,WI,2009-08-31,160167.0,2009,8,31
20,MN,2009-08-31,187373.0,2009,8,31
21,CO,2009-08-31,233448.0,2009,8,31
22,AL,2009-08-31,123429.0,2009,8,31
23,SC,2009-08-31,153788.0,2009,8,31
24,LA,2009-08-31,150957.0,2009,8,31
25,KY,2009-08-31,115133.0,2009,8,31
26,OR,2009-08-31,242649.0,2009,8,31
27,OK,2009-08-31,104456.0,2009,8,31
28,CT,2009-08-31,272830.0,2009,8,31
29,IA,2009-08-31,122603.0,2009,8,31
30,MS,2009-08-31,110247.0,2009,8,31
31,AR,2009-08-31,105172.0,2009,8,31
32,KS,2009-08-31,122323.0,2009,8,31
33,UT,2009-08-31,222375.0,2009,8,31
34,NV,2009-08-31,170875.0,2009,8,31
35,NM,2009-08-31,183634.0,2009,8,31
36,WV,2009-08-31,90702.0,2009,8,31
37,NE,2009-08-31,124200.0,2009,8,31
38,ID,2009-08-31,174629.0,2009,8,31
39,HI,2009-08-31,467228.0,2009,8,31
40,ME,2009-08-31,192312.0,2009,8,31
41,NH,2009-08-31,225991.0,2009,8,31
42,RI,2009-08-31,247029.0,2009,8,31
43,MT,2009-08-31,209839.0,2009,8,31
44,DE,2009-08-31,244473.0,2009,8,31
45,SD,2009-08-31,149374.0,2009,8,31
46,AK,2009-08-31,263091.0,2009,8,31
47,ND,2009-08-31,167859.0,2009,8,31
48,VT,2009-08-31,229148.0,2009,8,31
49,DC,2009-08-31,417133.0,2009,8,31
50,WY,2009-08-31,199625.0,2009,8,31
0,CA,2009-09-30,329026.0,2009,9,30
1,TX,2009-09-30,137328.0,2009,9,30
2,NY,2009-09-30,266317.0,2009,9,30
3,FL,2009-09-30,163684.0,2009,9,30
4,IL,2009-09-30,188856.0,2009,9,30
5,PA,2009-09-30,168158.0,2009,9,30
6,OH,2009-09-30,120142.0,2009,9,30
7,MI,2009-09-30,107770.0,2009,9,30
8,GA,2009-09-30,145376.0,2009,9,30
9,NC,2009-09-30,163493.0,2009,9,30
10,NJ,2009-09-30,328061.0,2009,9,30
11,VA,2009-09-30,242025.0,2009,9,30
12,WA,2009-09-30,267165.0,2009,9,30
13,MA,2009-09-30,317232.0,2009,9,30
14,IN,2009-09-30,117253.0,2009,9,30
15,AZ,2009-09-30,168669.0,2009,9,30
16,TN,2009-09-30,136244.0,2009,9,30
17,MO,2009-09-30,131471.0,2009,9,30
18,MD,2009-09-30,280243.0,2009,9,30
19,WI,2009-09-30,159858.0,2009,9,30
20,MN,2009-09-30,187016.0,2009,9,30
21,CO,2009-09-30,233246.0,2009,9,30
22,AL,2009-09-30,122925.0,2009,9,30
23,SC,2009-09-30,153243.0,2009,9,30
24,LA,2009-09-30,150648.0,2009,9,30
25,KY,2009-09-30,114877.0,2009,9,30
26,OR,2009-09-30,241596.0,2009,9,30
27,OK,2009-09-30,104566.0,2009,9,30
28,CT,2009-09-30,271952.0,2009,9,30
29,IA,2009-09-30,122515.0,2009,9,30
30,MS,2009-09-30,109996.0,2009,9,30
31,AR,2009-09-30,104887.0,2009,9,30
32,KS,2009-09-30,122385.0,2009,9,30
33,UT,2009-09-30,220916.0,2009,9,30
34,NV,2009-09-30,167695.0,2009,9,30
35,NM,2009-09-30,182836.0,2009,9,30
36,WV,2009-09-30,90263.0,2009,9,30
37,NE,2009-09-30,124624.0,2009,9,30
38,ID,2009-09-30,172893.0,2009,9,30
39,HI,2009-09-30,464546.0,2009,9,30
40,ME,2009-09-30,191675.0,2009,9,30
41,NH,2009-09-30,224756.0,2009,9,30
42,RI,2009-09-30,246682.0,2009,9,30
43,MT,2009-09-30,208864.0,2009,9,30
44,DE,2009-09-30,243946.0,2009,9,30
45,SD,2009-09-30,148995.0,2009,9,30
46,AK,2009-09-30,262603.0,2009,9,30
47,ND,2009-09-30,168006.0,2009,9,30
48,VT,2009-09-30,228284.0,2009,9,30
49,DC,2009-09-30,415757.0,2009,9,30
50,WY,2009-09-30,199090.0,2009,9,30
0,CA,2009-10-31,329036.0,2009,10,31
1,TX,2009-10-31,137256.0,2009,10,31
2,NY,2009-10-31,266047.0,2009,10,31
3,FL,2009-10-31,162169.0,2009,10,31
4,IL,2009-10-31,187617.0,2009,10,31
5,PA,2009-10-31,168117.0,2009,10,31
6,OH,2009-10-31,119962.0,2009,10,31
7,MI,2009-10-31,106685.0,2009,10,31
8,GA,2009-10-31,144366.0,2009,10,31
9,NC,2009-10-31,162983.0,2009,10,31
10,NJ,2009-10-31,327388.0,2009,10,31
11,VA,2009-10-31,241331.0,2009,10,31
12,WA,2009-10-31,266505.0,2009,10,31
13,MA,2009-10-31,317731.0,2009,10,31
14,IN,2009-10-31,117096.0,2009,10,31
15,AZ,2009-10-31,166588.0,2009,10,31
16,TN,2009-10-31,136028.0,2009,10,31
17,MO,2009-10-31,131255.0,2009,10,31
18,MD,2009-10-31,278925.0,2009,10,31
19,WI,2009-10-31,159591.0,2009,10,31
20,MN,2009-10-31,186569.0,2009,10,31
21,CO,2009-10-31,233179.0,2009,10,31
22,AL,2009-10-31,122500.0,2009,10,31
23,SC,2009-10-31,152720.0,2009,10,31
24,LA,2009-10-31,150343.0,2009,10,31
25,KY,2009-10-31,114699.0,2009,10,31
26,OR,2009-10-31,240866.0,2009,10,31
27,OK,2009-10-31,104649.0,2009,10,31
28,CT,2009-10-31,271537.0,2009,10,31
29,IA,2009-10-31,122447.0,2009,10,31
30,MS,2009-10-31,109694.0,2009,10,31
31,AR,2009-10-31,104638.0,2009,10,31
32,KS,2009-10-31,122431.0,2009,10,31
33,UT,2009-10-31,219576.0,2009,10,31
34,NV,2009-10-31,165431.0,2009,10,31
35,NM,2009-10-31,183056.0,2009,10,31
36,WV,2009-10-31,89902.0,2009,10,31
37,NE,2009-10-31,125153.0,2009,10,31
38,ID,2009-10-31,171433.0,2009,10,31
39,HI,2009-10-31,460404.0,2009,10,31
40,ME,2009-10-31,191049.0,2009,10,31
41,NH,2009-10-31,223944.0,2009,10,31
42,RI,2009-10-31,246750.0,2009,10,31
43,MT,2009-10-31,208231.0,2009,10,31
44,DE,2009-10-31,243742.0,2009,10,31
45,SD,2009-10-31,148649.0,2009,10,31
46,AK,2009-10-31,262114.0,2009,10,31
47,ND,2009-10-31,168128.0,2009,10,31
48,VT,2009-10-31,227642.0,2009,10,31
49,DC,2009-10-31,413959.0,2009,10,31
50,WY,2009-10-31,198541.0,2009,10,31
0,CA,2009-11-30,330537.0,2009,11,30
1,TX,2009-11-30,137468.0,2009,11,30
2,NY,2009-11-30,265973.0,2009,11,30
3,FL,2009-11-30,161233.0,2009,11,30
4,IL,2009-11-30,186485.0,2009,11,30
5,PA,2009-11-30,168276.0,2009,11,30
6,OH,2009-11-30,119782.0,2009,11,30
7,MI,2009-11-30,105860.0,2009,11,30
8,GA,2009-11-30,143596.0,2009,11,30
9,NC,2009-11-30,162681.0,2009,11,30
10,NJ,2009-11-30,326997.0,2009,11,30
11,VA,2009-11-30,240991.0,2009,11,30
12,WA,2009-11-30,266150.0,2009,11,30
13,MA,2009-11-30,318465.0,2009,11,30
14,IN,2009-11-30,117055.0,2009,11,30
15,AZ,2009-11-30,166046.0,2009,11,30
16,TN,2009-11-30,135840.0,2009,11,30
17,MO,2009-11-30,131324.0,2009,11,30
18,MD,2009-11-30,277794.0,2009,11,30
19,WI,2009-11-30,159274.0,2009,11,30
20,MN,2009-11-30,186063.0,2009,11,30
21,CO,2009-11-30,233356.0,2009,11,30
22,AL,2009-11-30,122173.0,2009,11,30
23,SC,2009-11-30,152388.0,2009,11,30
24,LA,2009-11-30,150335.0,2009,11,30
25,KY,2009-11-30,114630.0,2009,11,30
26,OR,2009-11-30,240100.0,2009,11,30
27,OK,2009-11-30,104922.0,2009,11,30
28,CT,2009-11-30,270704.0,2009,11,30
29,IA,2009-11-30,122389.0,2009,11,30
30,MS,2009-11-30,109398.0,2009,11,30
31,AR,2009-11-30,104581.0,2009,11,30
32,KS,2009-11-30,122538.0,2009,11,30
33,UT,2009-11-30,218677.0,2009,11,30
34,NV,2009-11-30,163594.0,2009,11,30
35,NM,2009-11-30,182930.0,2009,11,30
36,WV,2009-11-30,89493.0,2009,11,30
