StateName,year,month,import_of_goods_rel,export_of_goods_rel,gdp_of_goods_rel,Real_PerCap_rel,house_ownership_rel,PPI_Lumber_of_goods_rel,CPI_of_goods_rel,NASDAQ_Index_rel,Fed_Interest_Rate_rel,PPI_ALL_Index_rel,Children 0-18_rel,Adults 19-25_rel,Adults 26-34_rel,Adults 35-54_rel,Adults 55-64_rel,Adults 65+_rel,MORTGAGE_rel,Avg_House_Price_rel
CT,2013,12.0,1.0180318016154453,1.003372863084628,0.8935493213181991,0.9782813668433202,0.9688826025459688,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9437751004016064,1.0,1.0882352941176472,0.9108280254777069,1.1512605042016808,1.1194029850746268,0.7741403265022576,0.7823764294414588
DC,2013,12.0,0.5036534675324675,0.9475730057251909,1.071965319412414,1.0199738968097936,1.0113378684807257,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.8947368421052632,1.018018018018018,1.2857142857142856,0.9333333333333335,0.9652173913043478,0.9830508474576273,0.7741403265022576,1.0826794504765562
DE,2013,12.0,0.5160930168741809,0.9846762895291639,1.0778539684664878,1.014589639178625,0.9724409448818897,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.914396887159533,0.9666666666666667,1.073394495412844,0.9409722222222223,1.0991735537190084,1.1617647058823528,0.7741403265022576,0.78954486307879
FL,2013,12.0,1.3612394143225373,1.2577215048118984,0.9784167900244253,0.9774408284023669,0.929676511954993,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9399141630901287,1.0470588235294116,1.0092592592592593,0.9430604982206405,1.1008403361344539,1.0747126436781609,0.7741403265022576,0.7041864603092005
GA,2013,12.0,1.2732863516291275,1.6668468411138828,1.0400360428974842,0.9836533656934827,0.9413489736070382,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9501779359430604,1.032967032967033,0.9596774193548386,0.9429530201342283,1.1132075471698113,1.188118811881188,0.7741403265022576,0.8077626475007863
HI,2013,12.0,1.3569595385021098,3.360462276422764,1.0456676198799262,0.9462872616074138,0.9695431472081217,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.979253112033195,0.9375,1.110091743119266,0.9116607773851592,1.1083333333333334,1.0657894736842106,0.7741403265022576,0.9620398563619348
IA,2013,12.0,0.946865436733662,1.1990533056564607,1.0566937590002685,1.0001820719791223,0.9432432432432432,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9960159362549801,0.9381443298969072,1.0648148148148149,0.905263157894737,1.1355932203389831,1.0704225352112677,0.7741403265022576,0.9947166609297076
ID,2013,12.0,1.207451223122033,1.1323894235186036,1.0478693433614423,1.0311650661351695,0.9533333333333334,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9688581314878895,0.96875,0.9586776859504132,0.9363295880149812,1.0982142857142856,1.2086956521739132,0.7741403265022576,0.8607268510136474
IL,2013,12.0,1.1457501572696875,1.4646627139394848,1.0527930314492258,1.0067127956211919,0.9753265602322205,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9393939393939393,0.9894736842105263,1.016260162601626,0.9450171821305843,1.1574074074074074,1.1083333333333334,0.7741403265022576,0.7295654191086036
IN,2013,12.0,1.4591570381366563,1.2820459167834968,1.0215399860501553,1.0305958880241608,0.9637096774193548,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9734848484848485,1.0697674418604652,0.9583333333333334,0.9243986254295534,1.131578947368421,1.104,0.7741403265022576,0.9461846732640877
KS,2013,12.0,1.0610812442510875,1.3053346462024602,1.0358501024317646,1.005031005031005,0.9229651162790699,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,1.0,0.9690721649484536,1.0256410256410255,0.907142857142857,1.1339285714285714,1.0859375,0.7741403265022576,0.9727802665062317
KY,2013,12.0,1.4481287550353064,1.4818170362574687,1.0425945020194183,1.0028026905829597,0.9271978021978022,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9760956175298805,1.0952380952380951,0.957983193277311,0.915824915824916,1.1083333333333334,1.1162790697674418,0.7741403265022576,0.9663764507244028
LA,2013,12.0,0.7164021955663529,2.016131675772555,1.0198721140310822,0.9806580513518109,0.9224489795918367,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9553903345724907,0.9900990099009901,1.0956521739130434,0.9214285714285714,1.103448275862069,1.0916666666666668,0.7741403265022576,0.9734205390304241
MA,2013,12.0,1.074791841335653,0.9746049490772981,1.0897933750737232,1.042617652999394,0.9939117199391171,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9369747899159665,1.0,1.0517241379310345,0.9158576051779934,1.1271186440677967,1.1472868217054262,0.7741403265022576,0.9362761826063168
MD,2013,12.0,1.5448426979030143,1.0599828805384184,1.0848186257205334,0.9880540337414212,0.9475920679886687,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9488188976377953,0.967032967032967,1.0884955752212389,0.9311475409836065,1.1120689655172413,1.0991735537190084,0.7741403265022576,0.7796860939987541
ME,2013,12.0,0.8541024056706652,0.6766560939849624,0.9805205236703295,1.0087698450423044,0.9945872801082544,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9237668161434976,1.0666666666666667,1.0,0.8832807570977919,1.1617647058823528,1.1655629139072847,0.7741403265022576,0.8723280636485461
MI,2013,12.0,1.323584662850913,1.357717013972643,1.0158970345768201,1.028201582912177,0.9736495388669302,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9338521400778209,1.0666666666666667,0.9639639639639639,0.9121621621621623,1.1680672268907564,1.1640625,0.7741403265022576,0.8280647208574301
MN,2013,12.0,1.0469954641602974,1.1449666856797744,1.076695164187031,1.019695146409948,1.0041039671682628,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9764705882352941,0.9354838709677419,1.0593220338983051,0.9003322259136214,1.1491228070175439,1.1596638655462186,0.7741403265022576,0.8698795955586793
MO,2013,12.0,1.3294064760601916,1.0625391058916411,1.025042208730945,0.9592135714134058,0.9985994397759103,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9568627450980391,1.0,1.017094017094017,0.9198606271777005,1.1196581196581197,1.1203007518796992,0.7741403265022576,0.8811061481123218
MS,2013,12.0,1.2504298746691578,2.498331275313404,0.9886606063695009,1.0202633728052266,0.9840848806366047,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9430604982206405,1.0105263157894737,1.0089285714285714,0.9386281588447652,1.1339285714285714,1.1300813008130082,0.7741403265022576,0.8859515059930625
MT,2013,12.0,1.2957394094173984,0.932328918406072,1.0680368683123214,1.065063649222065,0.9587482219061167,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9140625,0.968421052631579,1.0471698113207548,0.8960573476702508,1.1811023622047243,1.1824817518248174,0.7741403265022576,0.9964535061611638
NC,2013,12.0,0.9903392154832347,1.173634698394555,1.016970880368333,0.9260631689081675,0.9697406340057636,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.950191570881226,1.0705882352941176,0.957983193277311,0.9389830508474578,1.0854700854700854,1.1626016260162602,0.7741403265022576,0.8830091566043589
ND,2013,12.0,1.1530418386961971,1.531763636738056,1.6265397244566444,1.1495505260993888,1.021021021021021,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,1.004255319148936,1.0333333333333334,1.0608695652173912,0.9283018867924527,1.03125,1.0218978102189782,0.7741403265022576,1.2202760020784744
NE,2013,12.0,1.206617355496789,1.5419151414733623,1.1049426809556122,1.0351332606757158,0.9798850574712645,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9705882352941176,1.0108695652173914,1.0423728813559323,0.9136690647482014,1.1441441441441442,1.09375,0.7741403265022576,1.0081749198153798
NH,2013,12.0,1.102932989286093,1.018977104755784,1.0522773803368628,1.0616624205140952,0.9879999999999999,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9240506329113924,1.025,0.9811320754716981,0.9043209876543209,1.1627906976744184,1.2258064516129032,0.7741403265022576,0.871854138590278
NJ,2013,12.0,0.9278086432718086,0.9316216733532715,0.9877972008697623,0.9675759995543093,0.9643387815750373,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9603174603174602,0.9882352941176471,1.0363636363636364,0.9292604501607716,1.1327433628318584,1.1085271317829457,0.7741403265022576,0.782729034043731
NM,2013,12.0,1.2540133059701493,0.9333268125,1.035395426333796,0.9630995377970853,0.955965909090909,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.959409594095941,0.9896907216494846,0.9913793103448276,0.9259259259259258,1.1304347826086956,1.1287878787878787,0.7741403265022576,0.8583796812206597
NV,2013,12.0,1.1468658063264119,1.849855872817955,0.9369297602531713,0.9613284167289021,0.8805031446540881,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9259259259259258,1.0705882352941176,0.984375,0.9479166666666669,1.079646017699115,1.191304347826087,0.7741403265022576,0.6389713486323582
NY,2013,12.0,0.9823110179479797,1.0328430536464772,1.137357760604713,1.0434854702980558,0.9636363636363636,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9423868312757202,1.0105263157894737,1.103448275862069,0.9264214046822744,1.103448275862069,1.0916030534351144,0.7741403265022576,0.9080201150915029
OH,2013,12.0,1.1008752820962613,1.2169965926971353,1.037252256309254,1.0273784616769026,0.9590395480225989,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.952755905511811,1.0229885057471264,0.9912280701754386,0.9212328767123289,1.1512605042016808,1.1194029850746268,0.7741403265022576,0.8698155797490902
OK,2013,12.0,1.6630482524560883,1.9486676876329383,1.1605651006407791,1.014988595633757,0.9928977272727273,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9776119402985074,1.0105263157894737,1.0166666666666666,0.9444444444444444,1.0695652173913044,1.0601503759398494,0.7741403265022576,1.016897800800925
OR,2013,12.0,0.6992118575281194,1.04265002509814,1.0353862334426738,0.975236156159,0.9697885196374623,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9423868312757202,1.011111111111111,0.9758064516129032,0.9333333333333335,1.1031746031746033,1.1666666666666665,0.7741403265022576,0.8503945833669012
PA,2013,12.0,0.9930909914946768,1.1842767651920654,1.076230970316033,1.0454991258368513,0.984848484848485,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9495798319327732,1.0348837209302326,1.0666666666666667,0.9030100334448161,1.1382113821138213,1.0939597315436242,0.7741403265022576,0.9049353046786621
RI,2013,12.0,1.7226225011276501,1.431776623058054,1.0307337936553425,1.035686405709825,0.9534883720930233,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9393939393939393,1.010204081632653,1.0841121495327104,0.9022801302931597,1.1596638655462186,1.1079136690647482,0.7741403265022576,0.7812594414951012
SC,2013,12.0,1.0611651926828212,1.6255234114705424,1.042064719150643,0.9961162646876932,0.979702300405954,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9453125,1.056179775280899,1.009009009009009,0.9300699300699302,1.064,1.150375939849624,0.7741403265022576,0.8636396202758374
TN,2013,12.0,1.336669122044813,1.4736861798458465,1.065543875455608,1.0274766355140188,0.9316596931659692,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9721115537848606,1.0697674418604652,0.9747899159663866,0.925170068027211,1.0826446280991737,1.131782945736434,0.7741403265022576,0.9248508482256259
TX,2013,12.0,1.0576345471891266,1.649544303347487,1.191911598290519,1.0266964498709636,0.9664122137404579,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.956081081081081,1.0206185567010309,1.0,0.9537366548042704,1.1111111111111112,1.1199999999999999,0.7741403265022576,1.0208050877070376
UT,2013,12.0,1.7593787435008665,0.9809580447090979,1.0967873381605933,0.9791565433109127,0.9304461942257218,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9908814589665653,0.8943089430894309,0.971631205673759,1.0085106382978724,1.1204819277108433,1.101123595505618,0.7741403265022576,0.8924501893946737
VA,2013,12.0,0.9499289401223775,1.0344693416528716,1.0626503613674443,0.98556212538474,0.9645892351274787,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9529411764705882,1.0112359550561798,1.0701754385964912,0.9304635761589405,1.0847457627118644,1.1147540983606559,0.7741403265022576,0.8758571664500564
VT,2013,12.0,1.519154308597581,0.9780594615657101,1.0432263593439282,1.0386658730683598,1.0027472527472527,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9684684684684685,0.9404761904761905,1.0392156862745099,0.8746081504702194,1.1555555555555554,1.2014388489208632,0.7741403265022576,0.9456565970139236
WA,2013,12.0,1.0679707724279393,1.3809553527460376,1.1094732129234295,1.0223409422049539,0.947129909365559,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9563492063492063,1.0459770114942528,1.0406504065040652,0.9127516778523491,1.0826446280991737,1.1512605042016808,0.7741403265022576,0.8081379867739702
WI,2013,12.0,0.9624584647695675,1.180367436466317,1.0549418905840187,1.0162114763564813,0.9730113636363635,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9717741935483871,0.967391304347826,1.0265486725663717,0.9063545150501673,1.152542372881356,1.1307692307692307,0.7741403265022576,0.8515819959248151
WV,2013,12.0,1.1377263087248322,1.6374493252183118,1.0661710999281093,1.0079304106465763,0.987146529562982,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9774774774774775,1.0357142857142856,0.9464285714285714,0.9175257731958764,1.0942028985507246,1.130718954248366,0.7741403265022576,0.9693691012668991
WY,2013,12.0,0.4838570214285714,1.6744195988538682,0.9559578899515503,0.9742933681354535,0.9618008185538882,1.2547342700061088,1.106257128583144,1.6855776007744785,0.02284263959390863,1.1160220994475138,0.9580152671755725,1.0319148936170213,1.1293103448275863,0.8732394366197184,1.1475409836065575,1.08130081300813,0.7741403265022576,1.016688889214494
AK,2014,1.0,0.7099498740377886,0.580468070678128,1.0947722043826893,1.0744227491089415,0.9774096385542169,1.2858888210140502,1.1089388897791435,1.718031341885393,0.017766497461928935,1.1259668508287293,0.9645390070921988,0.9646017699115044,1.0737704918032787,0.9031141868512111,1.0916666666666668,1.2972972972972974,0.7697117054532825,1.0543013244781496
AL,2014,1.0,1.26300870212266,1.143735495244931,1.0033183672764163,0.9942947777093888,0.9876712328767122,1.2858888210140502,1.1089388897791435,1.718031341885393,0.017766497461928935,1.1259668508287293,0.941860465116279,0.9894736842105263,1.0,0.9326241134751775,1.1271186440677967,1.1407407407407406,0.7697117054532825,0.8745776962470382
AR,2014,1.0,1.106760153846154,0.942104030247292,1.0645981063969852,1.0759827245443232,0.9492017416545718,1.2858888210140502,1.1089388897791435,1.718031341885393,0.017766497461928935,1.1259668508287293,0.973384030418251,0.9888888888888889,1.0087719298245614,0.9347826086956521,1.0854700854700854,1.1063829787234043,0.7697117054532825,0.9533399311766255
AZ,2014,1.0,1.2766928285256411,0.9553796749244713,0.9746678924400136,1.0338234916724407,0.9189580318379161,1.2858888210140502,1.1089388897791435,1.718031341885393,0.017766497461928935,1.1259668508287293,0.9139784946236559,1.0666666666666667,0.9285714285714286,0.9436090225563909,1.1428571428571428,1.2014925373134329,0.7697117054532825,0.7691322381262199
