PPI_ALL_Index,year,month,day,StateName
182.6,2016.0,1.0,1.0,KS
182.6,2016.0,1.0,1.0,NM
182.6,2016.0,1.0,1.0,DE
182.6,2016.0,1.0,1.0,OK
182.6,2016.0,1.0,1.0,DC
182.6,2016.0,1.0,1.0,MT
182.6,2016.0,1.0,1.0,NH
181.3,2016.0,2.0,1.0,CA
181.3,2016.0,2.0,1.0,TX
181.3,2016.0,2.0,1.0,NC
181.3,2016.0,2.0,1.0,VA
181.3,2016.0,2.0,1.0,FL
181.3,2016.0,2.0,1.0,NY
181.3,2016.0,2.0,1.0,CO
181.3,2016.0,2.0,1.0,GA
181.3,2016.0,2.0,1.0,SC
181.3,2016.0,2.0,1.0,WA
181.3,2016.0,2.0,1.0,UT
181.3,2016.0,2.0,1.0,IL
181.3,2016.0,2.0,1.0,AR
181.3,2016.0,2.0,1.0,NV
181.3,2016.0,2.0,1.0,OH
181.3,2016.0,2.0,1.0,NJ
181.3,2016.0,2.0,1.0,AL
181.3,2016.0,2.0,1.0,WI
181.3,2016.0,2.0,1.0,MI
181.3,2016.0,2.0,1.0,NE
181.3,2016.0,2.0,1.0,AZ
181.3,2016.0,2.0,1.0,LA
181.3,2016.0,2.0,1.0,IA
181.3,2016.0,2.0,1.0,IN
181.3,2016.0,2.0,1.0,AK
181.3,2016.0,2.0,1.0,MA
181.3,2016.0,2.0,1.0,ID
181.3,2016.0,2.0,1.0,TN
181.3,2016.0,2.0,1.0,MS
181.3,2016.0,2.0,1.0,OR
181.3,2016.0,2.0,1.0,CT
181.3,2016.0,2.0,1.0,ME
181.3,2016.0,2.0,1.0,HI
181.3,2016.0,2.0,1.0,MN
181.3,2016.0,2.0,1.0,VT
181.3,2016.0,2.0,1.0,WV
181.3,2016.0,2.0,1.0,MO
181.3,2016.0,2.0,1.0,ND
181.3,2016.0,2.0,1.0,RI
181.3,2016.0,2.0,1.0,PA
181.3,2016.0,2.0,1.0,WY
181.3,2016.0,2.0,1.0,KY
181.3,2016.0,2.0,1.0,MD
181.3,2016.0,2.0,1.0,KS
181.3,2016.0,2.0,1.0,NM
181.3,2016.0,2.0,1.0,DE
181.3,2016.0,2.0,1.0,OK
181.3,2016.0,2.0,1.0,DC
181.3,2016.0,2.0,1.0,MT
181.3,2016.0,2.0,1.0,NH
182.1,2016.0,3.0,1.0,CA
182.1,2016.0,3.0,1.0,TX
182.1,2016.0,3.0,1.0,NC
182.1,2016.0,3.0,1.0,VA
182.1,2016.0,3.0,1.0,FL
182.1,2016.0,3.0,1.0,NY
182.1,2016.0,3.0,1.0,CO
182.1,2016.0,3.0,1.0,GA
182.1,2016.0,3.0,1.0,SC
182.1,2016.0,3.0,1.0,WA
182.1,2016.0,3.0,1.0,UT
182.1,2016.0,3.0,1.0,IL
182.1,2016.0,3.0,1.0,AR
182.1,2016.0,3.0,1.0,NV
182.1,2016.0,3.0,1.0,OH
182.1,2016.0,3.0,1.0,NJ
182.1,2016.0,3.0,1.0,AL
182.1,2016.0,3.0,1.0,WI
182.1,2016.0,3.0,1.0,MI
182.1,2016.0,3.0,1.0,NE
182.1,2016.0,3.0,1.0,AZ
182.1,2016.0,3.0,1.0,LA
182.1,2016.0,3.0,1.0,IA
182.1,2016.0,3.0,1.0,IN
182.1,2016.0,3.0,1.0,AK
182.1,2016.0,3.0,1.0,MA
182.1,2016.0,3.0,1.0,ID
182.1,2016.0,3.0,1.0,TN
182.1,2016.0,3.0,1.0,MS
182.1,2016.0,3.0,1.0,OR
182.1,2016.0,3.0,1.0,CT
182.1,2016.0,3.0,1.0,ME
182.1,2016.0,3.0,1.0,HI
182.1,2016.0,3.0,1.0,MN
182.1,2016.0,3.0,1.0,VT
182.1,2016.0,3.0,1.0,WV
182.1,2016.0,3.0,1.0,MO
182.1,2016.0,3.0,1.0,ND
182.1,2016.0,3.0,1.0,RI
182.1,2016.0,3.0,1.0,PA
182.1,2016.0,3.0,1.0,WY
182.1,2016.0,3.0,1.0,KY
182.1,2016.0,3.0,1.0,MD
182.1,2016.0,3.0,1.0,KS
182.1,2016.0,3.0,1.0,NM
182.1,2016.0,3.0,1.0,DE
182.1,2016.0,3.0,1.0,OK
182.1,2016.0,3.0,1.0,DC
182.1,2016.0,3.0,1.0,MT
182.1,2016.0,3.0,1.0,NH
183.2,2016.0,4.0,1.0,CA
183.2,2016.0,4.0,1.0,TX
183.2,2016.0,4.0,1.0,NC
183.2,2016.0,4.0,1.0,VA
183.2,2016.0,4.0,1.0,FL
183.2,2016.0,4.0,1.0,NY
183.2,2016.0,4.0,1.0,CO
183.2,2016.0,4.0,1.0,GA
183.2,2016.0,4.0,1.0,SC
183.2,2016.0,4.0,1.0,WA
183.2,2016.0,4.0,1.0,UT
183.2,2016.0,4.0,1.0,IL
183.2,2016.0,4.0,1.0,AR
183.2,2016.0,4.0,1.0,NV
183.2,2016.0,4.0,1.0,OH
183.2,2016.0,4.0,1.0,NJ
183.2,2016.0,4.0,1.0,AL
183.2,2016.0,4.0,1.0,WI
183.2,2016.0,4.0,1.0,MI
183.2,2016.0,4.0,1.0,NE
183.2,2016.0,4.0,1.0,AZ
183.2,2016.0,4.0,1.0,LA
183.2,2016.0,4.0,1.0,IA
183.2,2016.0,4.0,1.0,IN
183.2,2016.0,4.0,1.0,AK
183.2,2016.0,4.0,1.0,MA
183.2,2016.0,4.0,1.0,ID
183.2,2016.0,4.0,1.0,TN
183.2,2016.0,4.0,1.0,MS
183.2,2016.0,4.0,1.0,OR
183.2,2016.0,4.0,1.0,CT
183.2,2016.0,4.0,1.0,ME
183.2,2016.0,4.0,1.0,HI
183.2,2016.0,4.0,1.0,MN
183.2,2016.0,4.0,1.0,VT
183.2,2016.0,4.0,1.0,WV
183.2,2016.0,4.0,1.0,MO
183.2,2016.0,4.0,1.0,ND
183.2,2016.0,4.0,1.0,RI
183.2,2016.0,4.0,1.0,PA
183.2,2016.0,4.0,1.0,WY
183.2,2016.0,4.0,1.0,KY
183.2,2016.0,4.0,1.0,MD
183.2,2016.0,4.0,1.0,KS
183.2,2016.0,4.0,1.0,NM
183.2,2016.0,4.0,1.0,DE
183.2,2016.0,4.0,1.0,OK
183.2,2016.0,4.0,1.0,DC
183.2,2016.0,4.0,1.0,MT
183.2,2016.0,4.0,1.0,NH
185.3,2016.0,5.0,1.0,CA
185.3,2016.0,5.0,1.0,TX
185.3,2016.0,5.0,1.0,NC
185.3,2016.0,5.0,1.0,VA
185.3,2016.0,5.0,1.0,FL
185.3,2016.0,5.0,1.0,NY
185.3,2016.0,5.0,1.0,CO
185.3,2016.0,5.0,1.0,GA
185.3,2016.0,5.0,1.0,SC
185.3,2016.0,5.0,1.0,WA
185.3,2016.0,5.0,1.0,UT
185.3,2016.0,5.0,1.0,IL
185.3,2016.0,5.0,1.0,AR
185.3,2016.0,5.0,1.0,NV
185.3,2016.0,5.0,1.0,OH
185.3,2016.0,5.0,1.0,NJ
185.3,2016.0,5.0,1.0,AL
185.3,2016.0,5.0,1.0,WI
185.3,2016.0,5.0,1.0,MI
185.3,2016.0,5.0,1.0,NE
185.3,2016.0,5.0,1.0,AZ
185.3,2016.0,5.0,1.0,LA
185.3,2016.0,5.0,1.0,IA
185.3,2016.0,5.0,1.0,IN
185.3,2016.0,5.0,1.0,AK
185.3,2016.0,5.0,1.0,MA
185.3,2016.0,5.0,1.0,ID
185.3,2016.0,5.0,1.0,TN
185.3,2016.0,5.0,1.0,MS
185.3,2016.0,5.0,1.0,OR
185.3,2016.0,5.0,1.0,CT
185.3,2016.0,5.0,1.0,ME
185.3,2016.0,5.0,1.0,HI
185.3,2016.0,5.0,1.0,MN
185.3,2016.0,5.0,1.0,VT
185.3,2016.0,5.0,1.0,WV
185.3,2016.0,5.0,1.0,MO
185.3,2016.0,5.0,1.0,ND
185.3,2016.0,5.0,1.0,RI
185.3,2016.0,5.0,1.0,PA
185.3,2016.0,5.0,1.0,WY
185.3,2016.0,5.0,1.0,KY
185.3,2016.0,5.0,1.0,MD
185.3,2016.0,5.0,1.0,KS
185.3,2016.0,5.0,1.0,NM
185.3,2016.0,5.0,1.0,DE
185.3,2016.0,5.0,1.0,OK
185.3,2016.0,5.0,1.0,DC
185.3,2016.0,5.0,1.0,MT
185.3,2016.0,5.0,1.0,NH
187.6,2016.0,6.0,1.0,CA
187.6,2016.0,6.0,1.0,TX
187.6,2016.0,6.0,1.0,NC
187.6,2016.0,6.0,1.0,VA
187.6,2016.0,6.0,1.0,FL
187.6,2016.0,6.0,1.0,NY
187.6,2016.0,6.0,1.0,CO
187.6,2016.0,6.0,1.0,GA
187.6,2016.0,6.0,1.0,SC
187.6,2016.0,6.0,1.0,WA
187.6,2016.0,6.0,1.0,UT
187.6,2016.0,6.0,1.0,IL
187.6,2016.0,6.0,1.0,AR
187.6,2016.0,6.0,1.0,NV
187.6,2016.0,6.0,1.0,OH
187.6,2016.0,6.0,1.0,NJ
187.6,2016.0,6.0,1.0,AL
187.6,2016.0,6.0,1.0,WI
187.6,2016.0,6.0,1.0,MI
187.6,2016.0,6.0,1.0,NE
187.6,2016.0,6.0,1.0,AZ
187.6,2016.0,6.0,1.0,LA
187.6,2016.0,6.0,1.0,IA
187.6,2016.0,6.0,1.0,IN
187.6,2016.0,6.0,1.0,AK
187.6,2016.0,6.0,1.0,MA
187.6,2016.0,6.0,1.0,ID
187.6,2016.0,6.0,1.0,TN
187.6,2016.0,6.0,1.0,MS
187.6,2016.0,6.0,1.0,OR
187.6,2016.0,6.0,1.0,CT
187.6,2016.0,6.0,1.0,ME
187.6,2016.0,6.0,1.0,HI
187.6,2016.0,6.0,1.0,MN
187.6,2016.0,6.0,1.0,VT
187.6,2016.0,6.0,1.0,WV
187.6,2016.0,6.0,1.0,MO
187.6,2016.0,6.0,1.0,ND
187.6,2016.0,6.0,1.0,RI
187.6,2016.0,6.0,1.0,PA
187.6,2016.0,6.0,1.0,WY
187.6,2016.0,6.0,1.0,KY
187.6,2016.0,6.0,1.0,MD
187.6,2016.0,6.0,1.0,KS
187.6,2016.0,6.0,1.0,NM
187.6,2016.0,6.0,1.0,DE
187.6,2016.0,6.0,1.0,OK
187.6,2016.0,6.0,1.0,DC
187.6,2016.0,6.0,1.0,MT
187.6,2016.0,6.0,1.0,NH
187.7,2016.0,7.0,1.0,CA
187.7,2016.0,7.0,1.0,TX
187.7,2016.0,7.0,1.0,NC
187.7,2016.0,7.0,1.0,VA
187.7,2016.0,7.0,1.0,FL
187.7,2016.0,7.0,1.0,NY
187.7,2016.0,7.0,1.0,CO
187.7,2016.0,7.0,1.0,GA
187.7,2016.0,7.0,1.0,SC
187.7,2016.0,7.0,1.0,WA
187.7,2016.0,7.0,1.0,UT
187.7,2016.0,7.0,1.0,IL
187.7,2016.0,7.0,1.0,AR
187.7,2016.0,7.0,1.0,NV
187.7,2016.0,7.0,1.0,OH
187.7,2016.0,7.0,1.0,NJ
187.7,2016.0,7.0,1.0,AL
187.7,2016.0,7.0,1.0,WI
187.7,2016.0,7.0,1.0,MI
187.7,2016.0,7.0,1.0,NE
187.7,2016.0,7.0,1.0,AZ
187.7,2016.0,7.0,1.0,LA
187.7,2016.0,7.0,1.0,IA
187.7,2016.0,7.0,1.0,IN
187.7,2016.0,7.0,1.0,AK
187.7,2016.0,7.0,1.0,MA
187.7,2016.0,7.0,1.0,ID
187.7,2016.0,7.0,1.0,TN
187.7,2016.0,7.0,1.0,MS
187.7,2016.0,7.0,1.0,OR
187.7,2016.0,7.0,1.0,CT
187.7,2016.0,7.0,1.0,ME
187.7,2016.0,7.0,1.0,HI
187.7,2016.0,7.0,1.0,MN
187.7,2016.0,7.0,1.0,VT
187.7,2016.0,7.0,1.0,WV
187.7,2016.0,7.0,1.0,MO
187.7,2016.0,7.0,1.0,ND
187.7,2016.0,7.0,1.0,RI
187.7,2016.0,7.0,1.0,PA
187.7,2016.0,7.0,1.0,WY
187.7,2016.0,7.0,1.0,KY
187.7,2016.0,7.0,1.0,MD
187.7,2016.0,7.0,1.0,KS
187.7,2016.0,7.0,1.0,NM
187.7,2016.0,7.0,1.0,DE
187.7,2016.0,7.0,1.0,OK
187.7,2016.0,7.0,1.0,DC
187.7,2016.0,7.0,1.0,MT
187.7,2016.0,7.0,1.0,NH
186.6,2016.0,8.0,1.0,CA
186.6,2016.0,8.0,1.0,TX
186.6,2016.0,8.0,1.0,NC
186.6,2016.0,8.0,1.0,VA
186.6,2016.0,8.0,1.0,FL
186.6,2016.0,8.0,1.0,NY
186.6,2016.0,8.0,1.0,CO
186.6,2016.0,8.0,1.0,GA
186.6,2016.0,8.0,1.0,SC
186.6,2016.0,8.0,1.0,WA
186.6,2016.0,8.0,1.0,UT
186.6,2016.0,8.0,1.0,IL
186.6,2016.0,8.0,1.0,AR
186.6,2016.0,8.0,1.0,NV
186.6,2016.0,8.0,1.0,OH
186.6,2016.0,8.0,1.0,NJ
186.6,2016.0,8.0,1.0,AL
186.6,2016.0,8.0,1.0,WI
186.6,2016.0,8.0,1.0,MI
186.6,2016.0,8.0,1.0,NE
186.6,2016.0,8.0,1.0,AZ
186.6,2016.0,8.0,1.0,LA
186.6,2016.0,8.0,1.0,IA
186.6,2016.0,8.0,1.0,IN
186.6,2016.0,8.0,1.0,AK
186.6,2016.0,8.0,1.0,MA
186.6,2016.0,8.0,1.0,ID
186.6,2016.0,8.0,1.0,TN
186.6,2016.0,8.0,1.0,MS
186.6,2016.0,8.0,1.0,OR
186.6,2016.0,8.0,1.0,CT
186.6,2016.0,8.0,1.0,ME
186.6,2016.0,8.0,1.0,HI
186.6,2016.0,8.0,1.0,MN
186.6,2016.0,8.0,1.0,VT
186.6,2016.0,8.0,1.0,WV
186.6,2016.0,8.0,1.0,MO
186.6,2016.0,8.0,1.0,ND
186.6,2016.0,8.0,1.0,RI
186.6,2016.0,8.0,1.0,PA
186.6,2016.0,8.0,1.0,WY
186.6,2016.0,8.0,1.0,KY
186.6,2016.0,8.0,1.0,MD
186.6,2016.0,8.0,1.0,KS
186.6,2016.0,8.0,1.0,NM
186.6,2016.0,8.0,1.0,DE
186.6,2016.0,8.0,1.0,OK
186.6,2016.0,8.0,1.0,DC
186.6,2016.0,8.0,1.0,MT
186.6,2016.0,8.0,1.0,NH
186.9,2016.0,9.0,1.0,CA
186.9,2016.0,9.0,1.0,TX
186.9,2016.0,9.0,1.0,NC
186.9,2016.0,9.0,1.0,VA
186.9,2016.0,9.0,1.0,FL
186.9,2016.0,9.0,1.0,NY
186.9,2016.0,9.0,1.0,CO
186.9,2016.0,9.0,1.0,GA
186.9,2016.0,9.0,1.0,SC
186.9,2016.0,9.0,1.0,WA
186.9,2016.0,9.0,1.0,UT
186.9,2016.0,9.0,1.0,IL
186.9,2016.0,9.0,1.0,AR
186.9,2016.0,9.0,1.0,NV
186.9,2016.0,9.0,1.0,OH
186.9,2016.0,9.0,1.0,NJ
186.9,2016.0,9.0,1.0,AL
186.9,2016.0,9.0,1.0,WI
186.9,2016.0,9.0,1.0,MI
186.9,2016.0,9.0,1.0,NE
186.9,2016.0,9.0,1.0,AZ
186.9,2016.0,9.0,1.0,LA
186.9,2016.0,9.0,1.0,IA
186.9,2016.0,9.0,1.0,IN
186.9,2016.0,9.0,1.0,AK
186.9,2016.0,9.0,1.0,MA
186.9,2016.0,9.0,1.0,ID
186.9,2016.0,9.0,1.0,TN
186.9,2016.0,9.0,1.0,MS
186.9,2016.0,9.0,1.0,OR
186.9,2016.0,9.0,1.0,CT
186.9,2016.0,9.0,1.0,ME
186.9,2016.0,9.0,1.0,HI
186.9,2016.0,9.0,1.0,MN
186.9,2016.0,9.0,1.0,VT
186.9,2016.0,9.0,1.0,WV
186.9,2016.0,9.0,1.0,MO
186.9,2016.0,9.0,1.0,ND
186.9,2016.0,9.0,1.0,RI
186.9,2016.0,9.0,1.0,PA
186.9,2016.0,9.0,1.0,WY
186.9,2016.0,9.0,1.0,KY
186.9,2016.0,9.0,1.0,MD
186.9,2016.0,9.0,1.0,KS
186.9,2016.0,9.0,1.0,NM
186.9,2016.0,9.0,1.0,DE
186.9,2016.0,9.0,1.0,OK
186.9,2016.0,9.0,1.0,DC
186.9,2016.0,9.0,1.0,MT
186.9,2016.0,9.0,1.0,NH
186.7,2016.0,10.0,1.0,CA
186.7,2016.0,10.0,1.0,TX
186.7,2016.0,10.0,1.0,NC
186.7,2016.0,10.0,1.0,VA
186.7,2016.0,10.0,1.0,FL
186.7,2016.0,10.0,1.0,NY
186.7,2016.0,10.0,1.0,CO
186.7,2016.0,10.0,1.0,GA
186.7,2016.0,10.0,1.0,SC
186.7,2016.0,10.0,1.0,WA
186.7,2016.0,10.0,1.0,UT
186.7,2016.0,10.0,1.0,IL
186.7,2016.0,10.0,1.0,AR
186.7,2016.0,10.0,1.0,NV
186.7,2016.0,10.0,1.0,OH
186.7,2016.0,10.0,1.0,NJ
186.7,2016.0,10.0,1.0,AL
186.7,2016.0,10.0,1.0,WI
186.7,2016.0,10.0,1.0,MI
186.7,2016.0,10.0,1.0,NE
186.7,2016.0,10.0,1.0,AZ
186.7,2016.0,10.0,1.0,LA
186.7,2016.0,10.0,1.0,IA
186.7,2016.0,10.0,1.0,IN
186.7,2016.0,10.0,1.0,AK
186.7,2016.0,10.0,1.0,MA
186.7,2016.0,10.0,1.0,ID
186.7,2016.0,10.0,1.0,TN
186.7,2016.0,10.0,1.0,MS
186.7,2016.0,10.0,1.0,OR
186.7,2016.0,10.0,1.0,CT
186.7,2016.0,10.0,1.0,ME
186.7,2016.0,10.0,1.0,HI
186.7,2016.0,10.0,1.0,MN
186.7,2016.0,10.0,1.0,VT
186.7,2016.0,10.0,1.0,WV
186.7,2016.0,10.0,1.0,MO
186.7,2016.0,10.0,1.0,ND
186.7,2016.0,10.0,1.0,RI
186.7,2016.0,10.0,1.0,PA
186.7,2016.0,10.0,1.0,WY
186.7,2016.0,10.0,1.0,KY
186.7,2016.0,10.0,1.0,MD
186.7,2016.0,10.0,1.0,KS
186.7,2016.0,10.0,1.0,NM
186.7,2016.0,10.0,1.0,DE
186.7,2016.0,10.0,1.0,OK
186.7,2016.0,10.0,1.0,DC
186.7,2016.0,10.0,1.0,MT
186.7,2016.0,10.0,1.0,NH
186.3,2016.0,11.0,1.0,CA
186.3,2016.0,11.0,1.0,TX
186.3,2016.0,11.0,1.0,NC
186.3,2016.0,11.0,1.0,VA
186.3,2016.0,11.0,1.0,FL
186.3,2016.0,11.0,1.0,NY
186.3,2016.0,11.0,1.0,CO
186.3,2016.0,11.0,1.0,GA
186.3,2016.0,11.0,1.0,SC
186.3,2016.0,11.0,1.0,WA
186.3,2016.0,11.0,1.0,UT
186.3,2016.0,11.0,1.0,IL
186.3,2016.0,11.0,1.0,AR
186.3,2016.0,11.0,1.0,NV
186.3,2016.0,11.0,1.0,OH
186.3,2016.0,11.0,1.0,NJ
186.3,2016.0,11.0,1.0,AL
186.3,2016.0,11.0,1.0,WI
186.3,2016.0,11.0,1.0,MI
186.3,2016.0,11.0,1.0,NE
186.3,2016.0,11.0,1.0,AZ
186.3,2016.0,11.0,1.0,LA
186.3,2016.0,11.0,1.0,IA
186.3,2016.0,11.0,1.0,IN
186.3,2016.0,11.0,1.0,AK
186.3,2016.0,11.0,1.0,MA
186.3,2016.0,11.0,1.0,ID
186.3,2016.0,11.0,1.0,TN
186.3,2016.0,11.0,1.0,MS
186.3,2016.0,11.0,1.0,OR
186.3,2016.0,11.0,1.0,CT
186.3,2016.0,11.0,1.0,ME
186.3,2016.0,11.0,1.0,HI
186.3,2016.0,11.0,1.0,MN
186.3,2016.0,11.0,1.0,VT
186.3,2016.0,11.0,1.0,WV
186.3,2016.0,11.0,1.0,MO
186.3,2016.0,11.0,1.0,ND
186.3,2016.0,11.0,1.0,RI
186.3,2016.0,11.0,1.0,PA
186.3,2016.0,11.0,1.0,WY
186.3,2016.0,11.0,1.0,KY
186.3,2016.0,11.0,1.0,MD
186.3,2016.0,11.0,1.0,KS
186.3,2016.0,11.0,1.0,NM
186.3,2016.0,11.0,1.0,DE
186.3,2016.0,11.0,1.0,OK
186.3,2016.0,11.0,1.0,DC
186.3,2016.0,11.0,1.0,MT
186.3,2016.0,11.0,1.0,NH
188.2,2016.0,12.0,1.0,CA
188.2,2016.0,12.0,1.0,TX
188.2,2016.0,12.0,1.0,NC
188.2,2016.0,12.0,1.0,VA
188.2,2016.0,12.0,1.0,FL
188.2,2016.0,12.0,1.0,NY
188.2,2016.0,12.0,1.0,CO
188.2,2016.0,12.0,1.0,GA
188.2,2016.0,12.0,1.0,SC
188.2,2016.0,12.0,1.0,WA
188.2,2016.0,12.0,1.0,UT
188.2,2016.0,12.0,1.0,IL
188.2,2016.0,12.0,1.0,AR
188.2,2016.0,12.0,1.0,NV
188.2,2016.0,12.0,1.0,OH
188.2,2016.0,12.0,1.0,NJ
188.2,2016.0,12.0,1.0,AL
188.2,2016.0,12.0,1.0,WI
188.2,2016.0,12.0,1.0,MI
188.2,2016.0,12.0,1.0,NE
188.2,2016.0,12.0,1.0,AZ
188.2,2016.0,12.0,1.0,LA
188.2,2016.0,12.0,1.0,IA
188.2,2016.0,12.0,1.0,IN
188.2,2016.0,12.0,1.0,AK
188.2,2016.0,12.0,1.0,MA
188.2,2016.0,12.0,1.0,ID
188.2,2016.0,12.0,1.0,TN
188.2,2016.0,12.0,1.0,MS
188.2,2016.0,12.0,1.0,OR
188.2,2016.0,12.0,1.0,CT
188.2,2016.0,12.0,1.0,ME
188.2,2016.0,12.0,1.0,HI
188.2,2016.0,12.0,1.0,MN
188.2,2016.0,12.0,1.0,VT
188.2,2016.0,12.0,1.0,WV
188.2,2016.0,12.0,1.0,MO
188.2,2016.0,12.0,1.0,ND
188.2,2016.0,12.0,1.0,RI
188.2,2016.0,12.0,1.0,PA
188.2,2016.0,12.0,1.0,WY
188.2,2016.0,12.0,1.0,KY
188.2,2016.0,12.0,1.0,MD
188.2,2016.0,12.0,1.0,KS
188.2,2016.0,12.0,1.0,NM
188.2,2016.0,12.0,1.0,DE
188.2,2016.0,12.0,1.0,OK
188.2,2016.0,12.0,1.0,DC
188.2,2016.0,12.0,1.0,MT
188.2,2016.0,12.0,1.0,NH
190.7,2017.0,1.0,1.0,CA
190.7,2017.0,1.0,1.0,TX
190.7,2017.0,1.0,1.0,NC
190.7,2017.0,1.0,1.0,VA
190.7,2017.0,1.0,1.0,FL
190.7,2017.0,1.0,1.0,NY
190.7,2017.0,1.0,1.0,CO
190.7,2017.0,1.0,1.0,GA
190.7,2017.0,1.0,1.0,SC
190.7,2017.0,1.0,1.0,WA
190.7,2017.0,1.0,1.0,UT
190.7,2017.0,1.0,1.0,IL
190.7,2017.0,1.0,1.0,AR
190.7,2017.0,1.0,1.0,NV
190.7,2017.0,1.0,1.0,OH
190.7,2017.0,1.0,1.0,NJ
190.7,2017.0,1.0,1.0,AL
190.7,2017.0,1.0,1.0,WI
190.7,2017.0,1.0,1.0,MI
190.7,2017.0,1.0,1.0,NE
190.7,2017.0,1.0,1.0,AZ
190.7,2017.0,1.0,1.0,LA
190.7,2017.0,1.0,1.0,IA
190.7,2017.0,1.0,1.0,IN
190.7,2017.0,1.0,1.0,AK
190.7,2017.0,1.0,1.0,MA
190.7,2017.0,1.0,1.0,ID
190.7,2017.0,1.0,1.0,TN
190.7,2017.0,1.0,1.0,MS
190.7,2017.0,1.0,1.0,OR
190.7,2017.0,1.0,1.0,CT
190.7,2017.0,1.0,1.0,ME
190.7,2017.0,1.0,1.0,HI
190.7,2017.0,1.0,1.0,MN
190.7,2017.0,1.0,1.0,VT
190.7,2017.0,1.0,1.0,WV
190.7,2017.0,1.0,1.0,MO
190.7,2017.0,1.0,1.0,ND
190.7,2017.0,1.0,1.0,RI
190.7,2017.0,1.0,1.0,PA
190.7,2017.0,1.0,1.0,WY
190.7,2017.0,1.0,1.0,KY
190.7,2017.0,1.0,1.0,MD
190.7,2017.0,1.0,1.0,KS
190.7,2017.0,1.0,1.0,NM
190.7,2017.0,1.0,1.0,DE
190.7,2017.0,1.0,1.0,OK
190.7,2017.0,1.0,1.0,DC
190.7,2017.0,1.0,1.0,MT
190.7,2017.0,1.0,1.0,NH
191.6,2017.0,2.0,1.0,CA
191.6,2017.0,2.0,1.0,TX
191.6,2017.0,2.0,1.0,NC
191.6,2017.0,2.0,1.0,VA
191.6,2017.0,2.0,1.0,FL
191.6,2017.0,2.0,1.0,NY
191.6,2017.0,2.0,1.0,CO
191.6,2017.0,2.0,1.0,GA
191.6,2017.0,2.0,1.0,SC
191.6,2017.0,2.0,1.0,WA
191.6,2017.0,2.0,1.0,UT
191.6,2017.0,2.0,1.0,IL
191.6,2017.0,2.0,1.0,AR
191.6,2017.0,2.0,1.0,NV
191.6,2017.0,2.0,1.0,OH
191.6,2017.0,2.0,1.0,NJ
191.6,2017.0,2.0,1.0,AL
191.6,2017.0,2.0,1.0,WI
191.6,2017.0,2.0,1.0,MI
191.6,2017.0,2.0,1.0,NE
191.6,2017.0,2.0,1.0,AZ
191.6,2017.0,2.0,1.0,LA
191.6,2017.0,2.0,1.0,IA
191.6,2017.0,2.0,1.0,IN
191.6,2017.0,2.0,1.0,AK
191.6,2017.0,2.0,1.0,MA
191.6,2017.0,2.0,1.0,ID
191.6,2017.0,2.0,1.0,TN
191.6,2017.0,2.0,1.0,MS
191.6,2017.0,2.0,1.0,OR
191.6,2017.0,2.0,1.0,CT
191.6,2017.0,2.0,1.0,ME
191.6,2017.0,2.0,1.0,HI
191.6,2017.0,2.0,1.0,MN
191.6,2017.0,2.0,1.0,VT
191.6,2017.0,2.0,1.0,WV
191.6,2017.0,2.0,1.0,MO
191.6,2017.0,2.0,1.0,ND
191.6,2017.0,2.0,1.0,RI
191.6,2017.0,2.0,1.0,PA
191.6,2017.0,2.0,1.0,WY
191.6,2017.0,2.0,1.0,KY
191.6,2017.0,2.0,1.0,MD
191.6,2017.0,2.0,1.0,KS
191.6,2017.0,2.0,1.0,NM
191.6,2017.0,2.0,1.0,DE
191.6,2017.0,2.0,1.0,OK
191.6,2017.0,2.0,1.0,DC
191.6,2017.0,2.0,1.0,MT
191.6,2017.0,2.0,1.0,NH
191.5,2017.0,3.0,1.0,CA
191.5,2017.0,3.0,1.0,TX
191.5,2017.0,3.0,1.0,NC
191.5,2017.0,3.0,1.0,VA
191.5,2017.0,3.0,1.0,FL
191.5,2017.0,3.0,1.0,NY
191.5,2017.0,3.0,1.0,CO
191.5,2017.0,3.0,1.0,GA
191.5,2017.0,3.0,1.0,SC
191.5,2017.0,3.0,1.0,WA
191.5,2017.0,3.0,1.0,UT
191.5,2017.0,3.0,1.0,IL
191.5,2017.0,3.0,1.0,AR
191.5,2017.0,3.0,1.0,NV
191.5,2017.0,3.0,1.0,OH
191.5,2017.0,3.0,1.0,NJ
191.5,2017.0,3.0,1.0,AL
191.5,2017.0,3.0,1.0,WI
191.5,2017.0,3.0,1.0,MI
191.5,2017.0,3.0,1.0,NE
191.5,2017.0,3.0,1.0,AZ
191.5,2017.0,3.0,1.0,LA
191.5,2017.0,3.0,1.0,IA
191.5,2017.0,3.0,1.0,IN
191.5,2017.0,3.0,1.0,AK
191.5,2017.0,3.0,1.0,MA
191.5,2017.0,3.0,1.0,ID
191.5,2017.0,3.0,1.0,TN
191.5,2017.0,3.0,1.0,MS
191.5,2017.0,3.0,1.0,OR
191.5,2017.0,3.0,1.0,CT
191.5,2017.0,3.0,1.0,ME
191.5,2017.0,3.0,1.0,HI
191.5,2017.0,3.0,1.0,MN
191.5,2017.0,3.0,1.0,VT
191.5,2017.0,3.0,1.0,WV
191.5,2017.0,3.0,1.0,MO
191.5,2017.0,3.0,1.0,ND
191.5,2017.0,3.0,1.0,RI
191.5,2017.0,3.0,1.0,PA
